time,d1,d2,d3,el1,el2,el3,target_x,target_y
0.152011238,3.94,1.76,3.89,3.780410031,1.365833079,3.728270376,,
0.20220602,3.94,1.76,3.89,3.780410031,1.365833079,3.728270376,,
0.252369685,3.94,1.75,3.89,3.780410031,1.352922762,3.728270376,,
0.302647651,3.97,1.75,3.89,3.811666302,1.352922762,3.728270376,,
0.352836524,3.97,1.75,3.89,3.811666302,1.352922762,3.728270376,,
0.403161299,3.97,1.75,3.89,3.811666302,1.352922762,3.728270376,,
0.45346008,3.97,1.75,3.86,3.811666302,1.352922762,3.696958209,,
0.503757151,3.97,1.75,3.86,3.811666302,1.352922762,3.696958209,,
0.553901121,3.97,1.77,3.85,3.811666302,1.378695035,3.68651597,,
0.604232491,3.94,1.77,3.85,3.780410031,1.378695035,3.68651597,,
0.654587902,3.94,1.77,3.85,3.780410031,1.378695035,3.68651597,,
0.704920774,3.94,1.76,3.83,3.780410031,1.365833079,3.665624094,,
0.755273913,3.95,1.76,3.83,3.790831043,1.365833079,3.665624094,,
0.805625935,3.95,1.76,3.83,3.790831043,1.365833079,3.665624094,,
0.855979373,3.97,1.66,3.88,3.811666302,1.234301422,3.717835392,,
0.906361874,3.97,1.66,3.88,3.811666302,1.234301422,3.717835392,,
0.956699072,3.97,1.66,3.88,3.811666302,1.234301422,3.717835392,,
1.006792954,3.96,1.81,3.83,3.801249794,1.42968528,3.665624094,,
1.057129606,3.96,1.81,3.83,3.801249794,1.42968528,3.665624094,,
1.107244375,3.96,1.81,3.83,3.801249794,1.42968528,3.665624094,,
1.157610824,3.96,1.81,3.83,3.801249794,1.42968528,3.665624094,,
1.207946276,3.96,1.81,3.83,3.801249794,1.42968528,3.665624094,,
1.258089893,3.96,1.73,3.83,3.801249794,1.326951393,3.665624094,,
1.308410015,3.97,1.73,3.86,3.811666302,1.326951393,3.696958209,,
1.35873081,3.97,1.73,3.86,3.811666302,1.326951393,3.696958209,,
1.40902945,3.97,1.77,3.86,3.811666302,1.378695035,3.696958209,,
1.459373334,4,1.77,3.85,3.842902549,1.378695035,3.68651597,,
1.50970899,4,1.77,3.85,3.842902549,1.378695035,3.68651597,,
1.559889637,4,1.73,3.86,3.842902549,1.326951393,3.696958209,,
1.610196642,4.01,1.73,3.86,3.853310265,1.326951393,3.696958209,,
1.660326922,4.01,1.73,3.86,3.853310265,1.326951393,3.696958209,,
1.710661121,4.01,1.66,3.85,3.853310265,1.234301422,3.68651597,,
1.76107281,3.97,1.66,3.85,3.811666302,1.234301422,3.68651597,,
1.811230611,3.97,1.66,3.85,3.811666302,1.234301422,3.68651597,,
1.86143013,3.98,1.74,3.88,3.822080585,1.339962686,3.717835392,,
1.91168294,3.98,1.74,3.88,3.822080585,1.339962686,3.717835392,,
1.961758225,3.98,1.74,3.88,3.822080585,1.339962686,3.717835392,,
2.011920855,3.99,1.77,3.85,3.832492661,1.378695035,3.68651597,,
2.062175079,3.99,1.77,3.85,3.832492661,1.378695035,3.68651597,,
2.112315329,3.99,1.77,3.85,3.832492661,1.378695035,3.68651597,,
2.162425647,3.95,1.7,3.89,3.790831043,1.287594657,3.728270376,,
2.212762977,3.95,1.7,3.89,3.790831043,1.287594657,3.728270376,,
2.263108038,3.95,1.7,3.89,3.790831043,1.287594657,3.728270376,,
2.313419045,3.97,1.81,3.88,3.811666302,1.42968528,3.717835392,,
2.363579004,3.97,1.81,3.88,3.811666302,1.42968528,3.717835392,,
2.413758246,3.97,1.73,3.88,3.811666302,1.326951393,3.717835392,,
2.464081248,3.97,1.73,3.88,3.811666302,1.326951393,3.717835392,,
2.514424845,3.97,1.73,3.88,3.811666302,1.326951393,3.717835392,,
2.564759341,3.97,1.65,3.88,3.811666302,1.220819397,3.717835392,,
2.614970554,3.98,1.65,3.83,3.822080585,1.220819397,3.665624094,,
2.665294073,3.98,1.65,3.83,3.822080585,1.220819397,3.665624094,,
2.715627075,3.98,1.67,3.85,3.822080585,1.247717917,3.68651597,,
2.765780569,3.97,1.67,3.85,3.811666302,1.247717917,3.68651597,,
2.81591994,3.97,1.67,3.85,3.811666302,1.247717917,3.68651597,,
2.86602993,3.97,1.65,3.87,3.811666302,1.220819397,3.707398009,,
2.916363871,3.97,1.65,3.87,3.811666302,1.220819397,3.707398009,,
2.966709151,3.97,1.65,3.87,3.811666302,1.220819397,3.707398009,,
3.017041176,3.97,1.73,3.83,3.811666302,1.326951393,3.665624094,,
3.067362551,3.97,1.73,3.83,3.811666302,1.326951393,3.665624094,,
3.117701326,3.97,1.73,3.83,3.811666302,1.326951393,3.665624094,,
3.167845509,3.97,1.65,3.85,3.811666302,1.220819397,3.68651597,,
3.218134264,3.97,1.65,3.85,3.811666302,1.220819397,3.68651597,,
3.268484045,3.97,1.65,3.85,3.811666302,1.220819397,3.68651597,,
3.318819388,3.97,1.77,3.84,3.811666302,1.378695035,3.676071272,,
3.369178153,3.97,1.77,3.84,3.811666302,1.378695035,3.676071272,1,1
3.419482612,3.97,1.72,3.84,3.811666302,1.313887362,3.676071272,,
3.469812204,3.97,1.72,3.86,3.811666302,1.313887362,3.696958209,,
3.520140524,3.97,1.72,3.86,3.811666302,1.313887362,3.696958209,,
3.570435644,3.97,1.73,3.86,3.811666302,1.326951393,3.696958209,,
3.620775731,3.89,1.73,3.92,3.728270376,1.326951393,3.759561145,,
3.671121349,3.89,1.73,3.92,3.728270376,1.326951393,3.759561145,,
3.7214104,3.89,1.77,3.83,3.728270376,1.378695035,3.665624094,,
3.771746634,3.91,1.77,3.83,3.749133233,1.378695035,3.665624094,,
3.822094198,3.91,1.77,3.83,3.749133233,1.378695035,3.665624094,,
3.872338728,3.91,1.77,3.93,3.749133233,1.378695035,3.769986737,,
3.922426935,3.89,1.77,3.93,3.728270376,1.378695035,3.769986737,,
3.972754116,3.89,1.77,3.93,3.728270376,1.378695035,3.769986737,,
4.023091095,3.82,1.77,3.88,3.655174414,1.378695035,3.717835392,,
4.073402344,3.82,1.77,3.88,3.655174414,1.378695035,3.717835392,,
4.123722066,3.82,1.77,3.88,3.655174414,1.378695035,3.717835392,,
4.174053408,3.82,1.77,3.88,3.655174414,1.378695035,3.717835392,,
4.224386265,3.82,1.77,3.88,3.655174414,1.378695035,3.717835392,,
4.274691944,3.82,1.77,3.88,3.655174414,1.378695035,3.717835392,,
4.324836415,3.78,1.84,3.92,3.613350246,1.467480835,3.759561145,,
4.375173293,3.78,1.84,3.92,3.613350246,1.467480835,3.759561145,,
4.42555953,3.78,1.85,3.92,3.613350246,1.48,3.759561145,,
4.475843101,3.79,1.85,3.93,3.62381015,1.48,3.769986737,,
4.526171445,3.79,1.85,3.93,3.62381015,1.48,3.769986737,,
4.576513841,3.79,1.82,3.93,3.62381015,1.442324513,3.769986737,,
4.62684963,3.76,1.82,3.93,3.592422581,1.442324513,3.769986737,,
4.677186759,3.76,1.82,3.93,3.592422581,1.442324513,3.769986737,,
4.727479113,3.76,1.87,3.93,3.592422581,1.504925247,3.769986737,,
4.777822114,3.73,1.87,3.93,3.561011092,1.504925247,3.769986737,,
4.82814621,3.73,1.87,3.93,3.561011092,1.504925247,3.769986737,,
4.878486669,3.73,1.82,3.92,3.561011092,1.442324513,3.759561145,,
4.928828079,3.71,1.82,3.92,3.540056497,1.442324513,3.759561145,,
4.979171887,3.71,1.82,3.92,3.540056497,1.442324513,3.759561145,,
5.029570173,3.66,1.96,3.94,3.487620966,1.615394689,3.780410031,,
5.079796786,3.66,1.96,3.94,3.487620966,1.615394689,3.780410031,,
5.129893001,3.66,1.96,3.94,3.487620966,1.615394689,3.780410031,,
5.180224501,3.65,1.93,4.02,3.477125249,1.578860348,3.863715828,,
