time,d1,d2,d3,el1,el2,el3,target_x,target_y,x,y
196.6763003,1.93,4.05,3.85,1.578860348,3.894919768,3.68651597,,,2.4486263738562783,3.030153129439143
196.7266854,1.93,4.05,3.85,1.578860348,3.894919768,3.68651597,,,2.4486263738562783,3.030153129439143
196.7768361,1.93,4.11,3.84,1.578860348,3.957271787,3.676071272,,,2.510879120809063,3.0527854751785353
196.8270205,1.96,4.11,3.84,1.615394689,3.957271787,3.676071272,,,2.510879120809063,3.0401006922695437
196.8772555,1.96,4.11,3.84,1.615394689,3.957271787,3.676071272,,,2.510879120809063,3.0401006922695437
196.9275697,1.96,4.18,3.79,1.615394689,4.029925558,3.62381015,,,2.616571428547098,3.0512496896455783
196.9779253,1.92,4.18,3.79,1.566620567,4.029925558,3.62381015,,,2.616571428547098,3.0681192548957963
197.0280168,1.92,4.18,3.79,1.566620567,4.029925558,3.62381015,,,2.616571428547098,3.0681192548957963
197.0781042,1.93,4.2,3.81,1.578860348,4.050666612,3.644722212,,,2.6182857141676243,3.0813096277225234
197.1284472,1.93,4.2,3.81,1.578860348,4.050666612,3.644722212,,,2.6182857141676243,3.0813096277225234
197.1785315,1.93,4.2,3.81,1.578860348,4.050666612,3.644722212,,,2.6182857141676243,3.0813096277225234
197.2288729,1.96,4.24,3.81,1.615394689,4.092126587,3.644722212,,,2.6553846155369336,3.0870936457126006
197.2790172,1.96,4.24,3.81,1.615394689,4.092126587,3.644722212,,,2.6553846155369336,3.0870936457126006
197.3292921,1.96,4.24,3.81,1.615394689,4.092126587,3.644722212,,,2.6553846155369336,3.0870936457126006
197.3794391,1.97,4.3,3.81,1.627513441,4.154262871,3.644722212,,,2.711692307551977,3.110853344630279
197.4298389,1.97,4.3,3.81,1.627513441,4.154262871,3.644722212,,,2.711692307551977,3.110853344630279
197.4801388,1.97,4.3,3.81,1.627513441,4.154262871,3.644722212,,,2.711692307551977,3.110853344630279
197.530477,1.97,4.3,3.81,1.627513441,4.154262871,3.644722212,,,2.711692307551977,3.110853344630279
197.5807676,1.97,4.3,3.81,1.627513441,4.154262871,3.644722212,,,2.711692307551977,3.110853344630279
197.6310998,1.97,4.38,3.81,1.627513441,4.237015459,3.644722212,,,2.787999999687781,3.1488413044109302
197.6814306,2.0,4.38,3.74,1.663700694,4.237015459,3.571484285,,,2.8460769232750573,3.107362207324526
197.7317423,2.0,4.38,3.74,1.663700694,4.237015459,3.571484285,,,2.8460769232750573,3.107362207324526
197.7820691,2.0,4.43,3.74,1.663700694,4.288682781,3.571484285,,,2.8944835162685645,3.1314602720973808
197.8323559,2.01,4.43,3.7,1.675708805,4.288682781,3.529575045,,,2.9271868129405654,3.1110343046086975
197.8826949,2.01,4.43,3.7,1.675708805,4.288682781,3.529575045,,,2.9271868129405654,3.1110343046086975
197.9328139,2.01,4.38,3.71,1.675708805,4.237015459,3.540056497,,,2.870637362401436,3.0909368611517354
197.9829705,2.07,4.38,3.71,1.747226373,4.237015459,3.540056497,,,2.870637362401436,3.0643281655699735
198.0332913,2.07,4.38,3.71,1.747226373,4.237015459,3.540056497,,,2.870637362401436,3.0643281655699735
198.0837378,2.07,4.41,3.68,1.747226373,4.268020619,3.508603711,,,2.9239780223479306,3.0667847113793214
198.1339777,2.06,4.41,3.68,1.735367396,4.268020619,3.508603711,,,2.9239780223479306,3.0712738417496377
198.1842614,2.06,4.41,3.68,1.735367396,4.268020619,3.508603711,,,2.9239780223479306,3.0712738417496377
198.2346305,2.09,4.45,3.69,1.77087549,4.309338696,3.519090792,,,2.9548241752201974,3.0811081221483643
198.2849421,2.09,4.45,3.69,1.77087549,4.309338696,3.519090792,,,2.9548241752201974,3.0811081221483643
