time,d1,d2,d3,el1,el2,el3,target_x,target_y
0.10148441700000888,3.9600000000000004,1.81,3.89,3.8012497944754964,1.4296852800529212,3.7282703764614498,,
0.1515805169999993,3.9600000000000004,1.81,3.89,3.8012497944754964,1.4296852800529212,3.7282703764614498,,
0.20165324700001008,3.9600000000000004,1.81,3.89,3.8012497944754964,1.4296852800529212,3.7282703764614498,,
0.2517623410000027,3.97,1.94,3.87,3.8116663022882786,1.5910688231500232,3.7073980093860976,,
0.3018712240000099,3.97,1.94,3.87,3.8116663022882786,1.5910688231500232,3.7073980093860976,,
0.35193890100001113,3.97,1.86,3.87,3.8116663022882786,1.49248115565993,3.7073980093860976,,
0.4020423830000084,3.97,1.86,3.85,3.8116663022882786,1.49248115565993,3.6865159703980668,,
0.45211149300000386,3.97,1.86,3.85,3.8116663022882786,1.49248115565993,3.6865159703980668,,
0.5022167540000027,3.97,1.8800000000000001,3.85,3.8116663022882786,1.5173331868775561,3.6865159703980668,,
0.5522868210000098,3.97,1.8800000000000001,3.8200000000000003,3.8116663022882786,1.5173331868775561,3.655174414443174,,
0.6024089600000053,3.97,1.8800000000000001,3.8200000000000003,3.8116663022882786,1.5173331868775561,3.655174414443174,,
0.6524792010000056,3.97,1.82,3.8200000000000003,3.8116663022882786,1.4423245127224318,3.655174414443174,,
0.7025900290000067,3.98,1.82,3.92,3.8220805852310336,1.4423245127224318,3.7595611446018533,,
0.7527082550000017,3.98,1.82,3.92,3.8220805852310336,1.4423245127224318,3.7595611446018533,,
0.8028258200000096,3.99,1.8,3.92,3.832492661441115,1.4170038814343453,3.7595611446018533,,
0.8529258410000011,3.99,1.8,3.85,3.832492661441115,1.4170038814343453,3.6865159703980668,,
0.9030200500000092,3.99,1.8,3.85,3.832492661441115,1.4170038814343453,3.6865159703980668,,
0.9531158730000016,3.98,1.79,3.85,3.8220805852310336,1.4042791745233565,3.6865159703980668,,
1.0032176620000115,3.98,1.79,3.8400000000000003,3.8220805852310336,1.4042791745233565,3.6760712724320244,,
1.0533149610000123,3.98,1.79,3.8400000000000003,3.8220805852310336,1.4042791745233565,3.6760712724320244,,
1.1034812470000048,3.97,1.85,3.83,3.8116663022882786,1.4800000000000002,3.6656240942027867,,
1.1535620750000106,3.97,1.85,3.83,3.8116663022882786,1.4800000000000002,3.6656240942027867,,
1.2036444460000126,3.97,1.85,3.83,3.8116663022882786,1.4800000000000002,3.6656240942027867,,
1.2537290400000103,3.97,1.85,3.83,3.8116663022882786,1.4800000000000002,3.6656240942027867,,
1.3038201789999988,3.97,1.85,3.83,3.8116663022882786,1.4800000000000002,3.6656240942027867,,
1.3539167429999992,3.97,1.85,3.83,3.8116663022882786,1.4800000000000002,3.6656240942027867,,
1.404025347000001,3.99,1.84,3.88,3.832492661441115,1.4674808346278325,3.717835391729978,,
1.4541257310000049,3.99,1.84,3.88,3.832492661441115,1.4674808346278325,3.717835391729978,,
1.5042217260000115,3.99,1.79,3.88,3.832492661441115,1.4042791745233565,3.717835391729978,,
1.5543338800000015,4.01,1.79,3.86,3.8533102652135343,1.4042791745233565,3.6969582091227373,,
1.604521921,4.01,1.79,3.86,3.8533102652135343,1.4042791745233565,3.6969582091227373,,
1.6546282689999998,4.01,1.8,3.86,3.8533102652135343,1.4170038814343453,3.6969582091227373,,
1.704734423000005,4.02,1.8,3.88,3.863715828059822,1.4170038814343453,3.717835391729978,,
1.7548410200000006,4.02,1.8,3.88,3.863715828059822,1.4170038814343453,3.717835391729978,,
1.8049058400000035,3.97,1.87,3.88,3.8116663022882786,1.5049252473129688,3.717835391729978,,
1.855019805000012,3.97,1.87,3.87,3.8116663022882786,1.5049252473129688,3.7073980093860976,,
1.905135555000001,3.97,1.87,3.87,3.8116663022882786,1.5049252473129688,3.7073980093860976,,
1.9553016930000098,3.99,1.86,3.87,3.832492661441115,1.49248115565993,3.7073980093860976,,
2.005379201000011,3.99,1.86,3.86,3.832492661441115,1.49248115565993,3.6969582091227373,,
2.0555147310000024,3.99,1.86,3.86,3.832492661441115,1.49248115565993,3.6969582091227373,,
2.105628409000005,3.97,1.8900000000000001,3.86,3.8116663022882786,1.5297058540778354,3.6969582091227373,,
2.1557466670000025,3.97,1.8900000000000001,3.88,3.8116663022882786,1.5297058540778354,3.717835391729978,,
2.20589840400001,3.97,1.8900000000000001,3.88,3.8116663022882786,1.5297058540778354,3.717835391729978,,
2.2560422140000043,3.97,1.8900000000000001,3.88,3.8116663022882786,1.5297058540778354,3.717835391729978,,
2.306156333000004,3.97,1.8900000000000001,3.88,3.8116663022882786,1.5297058540778354,3.717835391729978,,
2.35628392000001,3.97,1.8900000000000001,3.88,3.8116663022882786,1.5297058540778354,3.717835391729978,,
2.4064251100000007,4.0,1.93,3.85,3.842902548855487,1.578860348479244,3.6865159703980668,,
2.456508885000005,4.0,1.93,3.85,3.842902548855487,1.578860348479244,3.6865159703980668,,
2.5083614620000105,4.0,1.93,3.85,3.842902548855487,1.578860348479244,3.6865159703980668,,
2.5603607010000076,3.97,1.94,3.86,3.8116663022882786,1.5910688231500232,3.6969582091227373,,
2.610436101000005,3.97,1.94,3.86,3.8116663022882786,1.5910688231500232,3.6969582091227373,,
2.6605114710000066,3.97,1.84,3.86,3.8116663022882786,1.4674808346278325,3.6969582091227373,,
2.7106123350000075,4.01,1.84,3.87,3.8533102652135343,1.4674808346278325,3.7073980093860976,,
2.7607144040000122,4.01,1.84,3.87,3.8533102652135343,1.4674808346278325,3.7073980093860976,,
2.8108251310000014,4.01,1.81,3.87,3.8533102652135343,1.4296852800529212,3.7073980093860976,,
2.8609424780000126,4.02,1.81,3.88,3.863715828059822,1.4296852800529212,3.717835391729978,,
2.911019051000011,4.02,1.81,3.88,3.863715828059822,1.4296852800529212,3.717835391729978,,
2.9611206870000046,4.02,1.82,3.88,3.863715828059822,1.4423245127224318,3.717835391729978,,
3.011272863000002,4.02,1.82,3.85,3.863715828059822,1.4423245127224318,3.6865159703980668,1.0,1.0
3.0614199780000035,4.02,1.82,3.85,3.863715828059822,1.4423245127224318,3.6865159703980668,,
3.1115400680000107,3.97,1.77,3.85,3.8116663022882786,1.378695035169127,3.6865159703980668,,
3.1616200230000118,3.97,1.77,3.9,3.8116663022882786,1.378695035169127,3.73870298365623,,
3.211700312000005,3.97,1.77,3.9,3.8116663022882786,1.378695035169127,3.73870298365623,,
3.2643602240000007,4.0,1.8900000000000001,3.81,3.842902548855487,1.5297058540778354,3.6447222116369855,,
3.317360664000006,4.0,1.8900000000000001,3.81,3.842902548855487,1.5297058540778354,3.6447222116369855,,
3.3674386080000005,4.0,1.8900000000000001,3.81,3.842902548855487,1.5297058540778354,3.6447222116369855,,
3.4175134590000056,4.02,1.78,3.88,3.863715828059822,1.3915099712183165,3.717835391729978,,
3.467593306000012,4.02,1.78,3.88,3.863715828059822,1.3915099712183165,3.717835391729978,,
3.5176693770000043,4.02,1.78,3.88,3.863715828059822,1.3915099712183165,3.717835391729978,,
3.567746814000003,3.95,1.8900000000000001,3.9,3.7908310434520818,1.5297058540778354,3.73870298365623,,
3.6178343620000106,3.95,1.8900000000000001,3.9,3.7908310434520818,1.5297058540778354,3.73870298365623,,
3.66790686600001,3.95,1.85,3.9,3.7908310434520818,1.4800000000000002,3.73870298365623,,
3.7179872260000053,3.97,1.85,3.87,3.8116663022882786,1.4800000000000002,3.7073980093860976,,
3.7680616630000117,3.97,1.85,3.87,3.8116663022882786,1.4800000000000002,3.7073980093860976,,
3.8181496589999995,3.97,1.91,3.87,3.8116663022882786,1.5543487382180357,3.7073980093860976,,
3.8682677570000124,3.97,1.91,3.87,3.8116663022882786,1.5543487382180357,3.7073980093860976,,
3.9184028270000084,3.97,1.91,3.87,3.8116663022882786,1.5543487382180357,3.7073980093860976,,
3.968485424000008,3.97,1.86,3.87,3.8116663022882786,1.49248115565993,3.7073980093860976,,
4.018562825000004,3.97,1.86,3.87,3.8116663022882786,1.49248115565993,3.7073980093860976,,
4.068641362000008,3.97,1.86,3.87,3.8116663022882786,1.49248115565993,3.7073980093860976,,
4.118716850000013,3.95,1.9,3.87,3.7908310434520818,1.5420440979427272,3.7073980093860976,,
4.168795699,3.95,1.9,3.9,3.7908310434520818,1.5420440979427272,3.73870298365623,,
4.218870539000008,3.95,1.9,3.9,3.7908310434520818,1.5420440979427272,3.73870298365623,,
4.268952383000013,3.9400000000000004,1.85,3.9,3.7804100306712765,1.4800000000000002,3.73870298365623,,
4.319028102000004,3.9400000000000004,1.85,3.9,3.7804100306712765,1.4800000000000002,3.73870298365623,,
4.369100535000001,3.9400000000000004,1.85,3.9,3.7804100306712765,1.4800000000000002,3.73870298365623,,
4.419174246000011,3.98,1.86,3.88,3.8220805852310336,1.49248115565993,3.717835391729978,,
4.469261286000005,3.98,1.86,3.88,3.8220805852310336,1.49248115565993,3.717835391729978,,
4.519346384000002,3.98,1.86,3.88,3.8220805852310336,1.49248115565993,3.717835391729978,,
4.569426733,3.9600000000000004,1.9,3.9,3.8012497944754964,1.5420440979427272,3.73870298365623,,
4.6195005440000045,3.9600000000000004,1.9,3.9,3.8012497944754964,1.5420440979427272,3.73870298365623,,
4.669586335000005,3.9600000000000004,1.9,3.9,3.8012497944754964,1.5420440979427272,3.73870298365623,,
4.719663926999999,3.91,2.02,3.9,3.7491332331620333,1.6876907299620982,3.73870298365623,,
4.769742981000007,3.91,2.02,3.9,3.7491332331620333,1.6876907299620982,3.73870298365623,,
4.8198177310000005,3.91,1.99,3.9,3.7491332331620333,1.651665825765006,3.73870298365623,,
4.86994811400001,3.9000000000000004,1.99,3.93,3.7387029836562307,1.651665825765006,3.769986737377202,,
4.920022463000009,3.9000000000000004,1.99,3.93,3.7387029836562307,1.651665825765006,3.769986737377202,,
4.9701030870000125,3.9000000000000004,1.92,3.93,3.7387029836562307,1.566620566697629,3.769986737377202,,
5.020180618000012,3.87,1.92,3.92,3.7073980093860976,1.566620566697629,3.7595611446018533,,
5.070260328000003,3.87,1.92,3.92,3.7073980093860976,1.566620566697629,3.7595611446018533,,
5.1203444790000106,3.8600000000000003,2.02,3.92,3.696958209122738,1.6876907299620982,3.7595611446018533,,
5.170418209000005,3.8600000000000003,2.02,3.85,3.696958209122738,1.6876907299620982,3.6865159703980668,,
5.2204937340000015,3.8600000000000003,2.02,3.85,3.696958209122738,1.6876907299620982,3.6865159703980668,,
5.270593224999999,3.8600000000000003,2.02,3.85,3.696958209122738,1.6876907299620982,3.6865159703980668,,
5.320672688000002,3.8600000000000003,2.02,3.85,3.696958209122738,1.6876907299620982,3.6865159703980668,,
5.370747160000008,3.8600000000000003,2.02,3.85,3.696958209122738,1.6876907299620982,3.6865159703980668,,
5.420804472,3.8000000000000003,1.98,3.96,3.6342674640152723,1.6396036106327652,3.801249794475496,,
5.4708823120000005,3.8000000000000003,1.98,3.96,3.6342674640152723,1.6396036106327652,3.801249794475496,,
5.520957290000013,3.8000000000000003,1.98,3.96,3.6342674640152723,1.6396036106327652,3.801249794475496,,
5.571032065000011,3.75,2.03,3.98,3.5819547735838317,1.6996470221784283,3.8220805852310336,,
5.621107878000004,3.75,2.03,3.98,3.5819547735838317,1.6996470221784283,3.8220805852310336,,
5.671183517000003,3.75,2.03,3.98,3.5819547735838317,1.6996470221784283,3.8220805852310336,,
5.721264972,3.7100000000000004,2.01,3.95,3.540056496724311,1.6757088052522726,3.7908310434520818,,
5.771388820000013,3.7100000000000004,2.01,3.95,3.540056496724311,1.6757088052522726,3.7908310434520818,,
5.821463420000001,3.7100000000000004,2.01,3.95,3.540056496724311,1.6757088052522726,3.7908310434520818,,
5.87153789700001,3.7,1.96,3.96,3.529575045242699,1.6153946886132813,3.801249794475496,,
5.921614875000003,3.7,1.96,3.96,3.529575045242699,1.6153946886132813,3.801249794475496,,
5.971692261000001,3.7,2.03,3.96,3.529575045242699,1.6996470221784283,3.801249794475496,,
6.021770552000007,3.72,2.03,3.99,3.5505351709284616,1.6996470221784283,3.832492661441115,,
6.071844560000002,3.72,2.03,3.99,3.5505351709284616,1.6996470221784283,3.832492661441115,,
6.121931345000007,3.72,2.01,3.99,3.5505351709284616,1.6757088052522726,3.832492661441115,,
6.172010075000003,3.72,2.01,4.03,3.5505351709284616,1.6757088052522726,3.8741192547468133,,
6.222121163000011,3.72,2.01,4.03,3.5505351709284616,1.6757088052522726,3.8741192547468133,,
6.272193432000009,3.6100000000000003,2.0,4.03,3.4351128074635335,1.6637006942355947,3.8741192547468133,,
6.322319024000009,3.6100000000000003,2.0,3.99,3.4351128074635335,1.6637006942355947,3.832492661441115,,
6.372394159999999,3.6100000000000003,2.0,3.99,3.4351128074635335,1.6637006942355947,3.832492661441115,,
6.422469693000011,3.6100000000000003,2.13,3.99,3.4351128074635335,1.8179108889051738,3.832492661441115,,
6.472539376,3.6100000000000003,2.13,4.0,3.4351128074635335,1.8179108889051738,3.842902548855487,,
6.522619204000009,3.6100000000000003,2.13,4.0,3.4351128074635335,1.8179108889051738,3.842902548855487,,
6.572710859000011,3.5500000000000003,2.09,3.96,3.3720023724784065,1.7708754896942922,3.801249794475496,,
6.622788936000006,3.5500000000000003,2.09,3.96,3.3720023724784065,1.7708754896942922,3.801249794475496,,
6.672858541000011,3.5500000000000003,2.09,3.96,3.3720023724784065,1.7708754896942922,3.801249794475496,,
6.722941425000002,3.5100000000000002,2.08,4.01,3.329864862122786,1.7590622501776338,3.8533102652135343,,
6.773013680000005,3.5100000000000002,2.08,4.01,3.329864862122786,1.7590622501776338,3.8533102652135343,,
6.8230914510000105,3.5100000000000002,2.08,4.01,3.329864862122786,1.7590622501776338,3.8533102652135343,,
6.873162092000001,3.52,2.17,4.04,3.3404041671630096,1.8646179233290663,3.884520562437532,,
6.923252930000004,3.52,2.17,4.04,3.3404041671630096,1.8646179233290663,3.884520562437532,,
6.973358212000008,3.52,2.17,4.04,3.3404041671630096,1.8646179233290663,3.884520562437532,,
7.02342946200001,3.49,2.1,4.1,3.308776208811953,1.7826665420094696,3.9468848475728295,,
7.073501601000004,3.49,2.1,4.1,3.308776208811953,1.7826665420094696,3.9468848475728295,,
7.1235732460000065,3.49,2.2,4.1,3.308776208811953,1.89944728802881,3.9468848475728295,,
7.173648314000005,3.4600000000000004,2.2,4.09,3.277117635972197,1.89944728802881,3.9364959037194485,,
7.223719596000009,3.4600000000000004,2.2,4.09,3.277117635972197,1.89944728802881,3.9364959037194485,,
7.273791520000003,3.4600000000000004,2.24,4.09,3.277117635972197,1.9456361427563995,3.9364959037194485,,
7.323864912000005,3.45,2.24,4.02,3.266557821315888,1.9456361427563995,3.863715828059822,,
7.37394027900001,3.45,2.24,4.02,3.266557821315888,1.9456361427563995,3.863715828059822,,
7.424010167000006,3.39,2.22,4.02,3.2031234756093934,1.922576396401454,3.863715828059822,,
7.474083821000008,3.39,2.22,4.13,3.2031234756093934,1.922576396401454,3.9780397182532,,
7.524156893000011,3.39,2.22,4.13,3.2031234756093934,1.922576396401454,3.9780397182532,,
7.574228082000005,3.33,2.2600000000000002,4.13,3.1395541084682708,1.9686289645334394,3.9780397182532,,
7.624360489000011,3.33,2.2600000000000002,4.07,3.1395541084682708,1.9686289645334394,3.9157119403755942,,
7.6744355930000125,3.33,2.2600000000000002,4.07,3.1395541084682708,1.9686289645334394,3.9157119403755942,,
