time,d1,d2,d3,el1,el2,el3,target_x,target_y,x,y
4.372597951,3.71,1.98,3.94,3.540056497,1.639603611,3.780410031,,,0.999923077,1.293939967
4.422915918,3.71,1.98,3.94,3.540056497,1.639603611,3.780410031,,,0.999923077,1.293939967
4.473182257,3.71,1.98,3.94,3.540056497,1.639603611,3.780410031,,,0.999923077,1.293939967
4.523544749,3.71,1.98,3.94,3.540056497,1.639603611,3.780410031,,,0.999923077,1.293939967
4.573687141,3.71,1.99,3.94,3.540056497,1.651665826,3.780410031,,,1.004285714,1.296111801
4.623833142,3.72,1.99,3.98,3.550535171,1.651665826,3.822080585,,,0.969472527,1.305139584
4.673992784,3.72,1.99,3.98,3.550535171,1.651665826,3.822080585,,,0.969472527,1.305139584
4.724317907,3.72,1.99,3.98,3.550535171,1.651665826,3.822080585,,,0.969472527,1.305139584
4.774414036,3.69,1.99,3.98,3.519090792,1.651665826,3.822080585,,,0.969472527,1.329302628
4.824579215,3.69,1.99,3.98,3.519090792,1.651665826,3.822080585,,,0.969472527,1.329302628
4.874672215,3.64,2.02,3.98,3.466626602,1.68769073,3.822080585,,,0.982692308,1.375720736
4.925013753,3.64,2.02,3.98,3.466626602,1.68769073,3.822080585,,,0.982692308,1.375720736
4.975385544,3.64,2.02,3.98,3.466626602,1.68769073,3.822080585,,,0.982692308,1.375720736
5.025706247,3.65,2.05,3.98,3.477125249,1.723484842,3.822080585,,,0.99610989,1.374476445
5.07587392,3.65,2.05,3.98,3.477125249,1.723484842,3.822080585,,,0.99610989,1.374476445
5.126208464,3.65,2.05,3.98,3.477125249,1.723484842,3.822080585,,,0.99610989,1.374476445
5.176301232,3.61,2.08,3.98,3.435112807,1.75906225,3.822080585,,,1.009725275,1.412819756
5.226539109,3.61,2.08,3.98,3.435112807,1.75906225,3.822080585,,,1.009725275,1.412819756
5.276745092,3.61,2.08,3.98,3.435112807,1.75906225,3.822080585,,,1.009725275,1.412819756
5.32689055,3.53,2.07,4.05,3.350940167,1.747226373,3.894919768,,,0.943395604,1.502983899
5.37721424,3.53,2.07,4.05,3.350940167,1.747226373,3.894919768,,,0.943395604,1.502983899
5.427378635,3.53,2.07,4.05,3.350940167,1.747226373,3.894919768,,,0.943395604,1.502983899
5.477478375,3.47,2.12,4.06,3.28767395,1.806183822,3.905316889,,,0.957505495,1.564475561
5.527790935,3.47,2.12,4.06,3.28767395,1.806183822,3.905316889,,,0.957505495,1.564475561
5.578126262,3.47,2.12,4.06,3.28767395,1.806183822,3.905316889,,,0.957505495,1.564475561
5.628273673,3.46,2.12,4.05,3.277117636,1.806183822,3.894919768,,,0.966417582,1.567629623
5.678549645,3.46,2.12,4.05,3.277117636,1.806183822,3.894919768,,,0.966417582,1.567629623
5.728671468,3.46,2.17,4.05,3.277117636,1.864617923,3.894919768,,,0.989989011,1.579364095
5.77902351,3.46,2.17,4.08,3.277117636,1.864617923,3.92610494,,,0.963186813,1.592532131
5.829366711,3.46,2.17,4.08,3.277117636,1.864617923,3.92610494,,,0.963186813,1.592532131
5.87960296,3.46,2.24,4.08,3.277117636,1.945636143,3.92610494,,,0.99710989,1.609419924
5.92993722,3.44,2.24,4.11,3.255994472,1.945636143,3.957271787,,,0.97010989,1.637685141
5.980064982,3.44,2.24,4.11,3.255994472,1.945636143,3.957271787,,,0.97010989,1.637685141
6.030203228,3.37,2.18,4.11,3.181949088,1.876246252,3.957271787,,,0.940967033,1.674992284
6.080498096,3.37,2.18,4.11,3.181949088,1.876246252,3.957271787,,,0.940967033,1.674992284
6.130816166,3.37,2.18,4.11,3.181949088,1.876246252,3.957271787,,,0.940967033,1.674992284
6.181096119,3.36,2.21,4.11,3.171356177,1.91102067,3.957271787,,,0.95543956,1.689512303
