time,d1,d2,d3,el1,el2,el3,target_x,target_y
0.2020486860001256,4.18,1.79,3.9,4.029925557625103,1.4042791745233565,3.73870298365623,,
0.2523564980001538,4.18,1.79,3.9,4.029925557625103,1.4042791745233565,3.73870298365623,,
0.30268134600009944,4.18,1.79,3.9,4.029925557625103,1.4042791745233565,3.73870298365623,,
0.35301762100016276,4.18,1.79,3.9,4.029925557625103,1.4042791745233565,3.73870298365623,,
0.4033591200000046,4.18,1.79,3.9,4.029925557625103,1.4042791745233565,3.73870298365623,,
0.4534475000000384,4.18,1.79,3.9,4.029925557625103,1.4042791745233565,3.73870298365623,,
0.5036263780000354,4.18,1.84,3.86,4.029925557625103,1.4674808346278325,3.6969582091227373,,
0.5539582710000559,4.18,1.84,3.86,4.029925557625103,1.4674808346278325,3.6969582091227373,,
0.6042936570001984,4.21,1.84,3.86,4.061034350999755,1.4674808346278325,3.6969582091227373,,
0.654631960000188,4.21,1.81,3.85,4.061034350999755,1.4296852800529212,3.6865159703980668,,
0.7049677330001032,4.21,1.81,3.85,4.061034350999755,1.4296852800529212,3.6865159703980668,,
0.755280232000132,4.17,1.81,3.87,4.019552213866614,1.4296852800529212,3.7073980093860976,,
0.8054181720001452,4.17,1.8800000000000001,3.87,4.019552213866614,1.5173331868775561,3.7073980093860976,,
0.8557641820000299,4.17,1.8800000000000001,3.87,4.019552213866614,1.5173331868775561,3.7073980093860976,,
0.9060949580000397,4.2,1.8800000000000001,3.88,4.050666611806013,1.5173331868775561,3.717835391729978,,
0.9564475310000944,4.2,1.85,3.88,4.050666611806013,1.4800000000000002,3.717835391729978,,
1.0065584280000621,4.2,1.85,3.88,4.050666611806013,1.4800000000000002,3.717835391729978,,
1.0566605650001293,4.22,1.85,3.88,4.071400250528066,1.4800000000000002,3.717835391729978,,
1.1069993860000977,4.22,1.85,3.88,4.071400250528066,1.4800000000000002,3.717835391729978,,
1.1571979630000442,4.22,1.85,3.88,4.071400250528066,1.4800000000000002,3.717835391729978,,
1.207378897000126,4.18,1.84,3.83,4.029925557625103,1.4674808346278325,3.6656240942027867,,
1.2574977050001053,4.18,1.84,3.83,4.029925557625103,1.4674808346278325,3.6656240942027867,,
1.3078276430001097,4.18,1.84,3.83,4.029925557625103,1.4674808346278325,3.6656240942027867,,
1.3579467810000097,4.16,1.84,3.85,4.009176972896059,1.4674808346278325,3.6865159703980668,,
1.4080848700000388,4.16,1.84,3.85,4.009176972896059,1.4674808346278325,3.6865159703980668,,
1.4584130920000007,4.16,1.84,3.85,4.009176972896059,1.4674808346278325,3.6865159703980668,,
1.5087547040000118,4.18,1.87,3.88,4.029925557625103,1.5049252473129688,3.717835391729978,,
1.559088155000154,4.18,1.87,3.88,4.029925557625103,1.5049252473129688,3.717835391729978,,
1.6093566160000137,4.16,1.87,3.88,4.009176972896059,1.5049252473129688,3.717835391729978,,
1.6595431190000909,4.16,1.86,3.88,4.009176972896059,1.49248115565993,3.717835391729978,,
1.7098756780001167,4.16,1.86,3.88,4.009176972896059,1.49248115565993,3.717835391729978,,
1.7602067290001742,4.15,1.86,3.88,3.99879981994598,1.49248115565993,3.717835391729978,,
1.8103951630000665,4.15,1.87,3.88,3.99879981994598,1.5049252473129688,3.717835391729978,,
1.860733615000072,4.15,1.87,3.88,3.99879981994598,1.5049252473129688,3.717835391729978,,
1.910869928000011,4.18,1.87,3.87,4.029925557625103,1.5049252473129688,3.7073980093860976,,
1.9612089430002015,4.18,1.87,3.87,4.029925557625103,1.5049252473129688,3.7073980093860976,,
2.0113222070001484,4.18,1.87,3.87,4.029925557625103,1.5049252473129688,3.7073980093860976,,
2.0615006120001453,4.18,1.87,3.89,4.029925557625103,1.5049252473129688,3.7282703764614498,,
2.111839332000045,4.18,1.8,3.89,4.029925557625103,1.4170038814343453,3.7282703764614498,,
2.1622023530001115,4.18,1.8,3.89,4.029925557625103,1.4170038814343453,3.7282703764614498,,
2.212368845000128,4.18,1.81,3.88,4.029925557625103,1.4296852800529212,3.717835391729978,,
2.262721063000072,4.18,1.81,3.88,4.029925557625103,1.4296852800529212,3.717835391729978,,
