time,d1,d2,d3,el1,el2,el3,target_x,target_y,x,y
4.209191753,3.57,1.96,3.96,3.393051724,1.615394689,3.801249794,,,0.973901099,1.408942069
4.25927015,3.57,1.96,3.96,3.393051724,1.615394689,3.801249794,,,0.973901099,1.408942069
4.309369938,3.57,1.96,3.96,3.393051724,1.615394689,3.801249794,,,0.973901099,1.408942069
4.359499326,3.55,2.06,4.01,3.372002372,1.735367396,3.853310265,,,0.974285714,1.467927019
4.409631619,3.55,2.06,4.01,3.372002372,1.735367396,3.853310265,,,0.974285714,1.467927019
4.459702894,3.55,2.06,4.01,3.372002372,1.735367396,3.853310265,,,0.974285714,1.467927019
4.509771772,3.51,2,4.02,3.329864862,1.663700694,3.863715828,,,0.938692308,1.489631605
4.559844876,3.51,2,4.02,3.329864862,1.663700694,3.863715828,,,0.938692308,1.489631605
4.609950654,3.51,2,4.02,3.329864862,1.663700694,3.863715828,,,0.938692308,1.489631605
4.660028265,3.51,2.06,4.01,3.329864862,1.735367396,3.853310265,,,0.974285714,1.498622671
4.710106838,3.51,2.06,4.01,3.329864862,1.735367396,3.853310265,,,0.974285714,1.498622671
4.760226503,3.51,2,4.01,3.329864862,1.663700694,3.853310265,,,0.947516484,1.485296249
4.810342609,3.46,2,4.04,3.277117636,1.663700694,3.884520562,,,0.920978022,1.536215146
4.860461046,3.46,2,4.04,3.277117636,1.663700694,3.884520562,,,0.920978022,1.536215146
4.910537521,3.46,2.06,4.04,3.277117636,1.735367396,3.884520562,,,0.947747253,1.549541567
4.960638362,3.45,2.06,4.06,3.266557821,1.735367396,3.905316889,,,0.929945055,1.565798734
5.010758629,3.45,2.06,4.06,3.266557821,1.735367396,3.905316889,,,0.929945055,1.565798734
5.060871923,3.45,2.07,4.11,3.266557821,1.747226373,3.957271787,,,0.889593407,1.590112805
5.110946804,3.41,2.07,4.11,3.224282866,1.747226373,3.957271787,,,0.889593407,1.619938892
5.161021594,3.41,2.07,4.11,3.224282866,1.747226373,3.957271787,,,0.889593407,1.619938892
5.211136375,3.41,2.11,4.08,3.224282866,1.794435844,3.92610494,,,0.934967033,1.615820545
5.261247528,3.39,2.11,4.08,3.203123476,1.794435844,3.92610494,,,0.934967033,1.630603153
5.311362097,3.39,2.11,4.08,3.203123476,1.794435844,3.92610494,,,0.934967033,1.630603153
