split,trajectory,gt_segment,model,constraint_enabled,rmse_x_m,rmse_y_m,rmse_2d_m,mae_x_m,mae_y_m,mae_2d_m,median_error_m,p90_error_m,p95_error_m,max_error_m,pct_below_5cm,pct_below_10cm,pct_below_20cm,pct_below_50cm,n_samples
val,10lup1_trilat_gt,P2_to_P3,EKF + LSTM + trajectory constraint,False,0.041428205824678016,0.03446442114371037,0.053889633164672,0.03025818009699495,0.030453809277250846,0.046609913593639196,0.040692377185531134,0.091069738419228,0.09791351520307569,0.10979995785027202,58.79396984924623,95.47738693467338,100.0,100.0,199
val,10lup1_trilat_gt,P3_to_P4,Raw trilateration,False,0.28444673254854874,0.14230293522937895,0.31805670725900825,0.27904128307594683,0.1321968054558506,0.3125856646844169,0.31502439421418144,0.3943466973135223,0.4136238374934465,0.4536481053118236,0.0,0.0,2.0100502512562812,100.0,199
val,10lup1_trilat_gt,P3_to_P4,EKF only,False,0.14386963336074293,0.04691679886717946,0.1513263275814819,0.1343459543604868,0.04073112652054793,0.14355480105392057,0.14862523326169252,0.20320557956159993,0.20643720418390454,0.21177589004554578,5.025125628140704,21.105527638190953,88.44221105527639,100.0,199
val,10lup1_trilat_gt,P3_to_P4,EKF + LSTM residual,False,0.0576495270220218,0.02981970255954412,0.06490518181626567,0.051151323763325166,0.02396002463010373,0.062318939879886,0.061183668549232635,0.08684681272303575,0.09161940110691529,0.09779369963625298,28.14070351758794,100.0,100.0,100.0,199
val,10lup1_trilat_gt,P3_to_P4,EKF + LSTM + trajectory constraint,False,0.0576495270220218,0.02981970255954412,0.06490518181626567,0.051151323763325166,0.02396002463010373,0.062318939879886,0.061183668549232635,0.08684681272303575,0.09161940110691529,0.09779369963625298,28.14070351758794,100.0,100.0,100.0,199
val,10lup1_trilat_gt,P1_to_P1,Raw trilateration,False,0.04101613566996236,0.1033402700559119,0.11118243926324678,0.034857943381122275,0.05137555285198528,0.07208070501665424,0.043838151976769574,0.17211226375731473,0.2373184511703165,0.4863699214687345,58.27814569536424,84.76821192052981,90.72847682119205,100.0,151
val,10lup1_trilat_gt,P1_to_P1,EKF only,False,0.04569651137167809,0.08493491544511253,0.0964474520825217,0.032500808834783644,0.05565474183391029,0.06894962010486244,0.037175995892216686,0.17071630605961358,0.2145430091393849,0.29840410627842967,64.23841059602648,72.84768211920529,94.03973509933775,100.0,151
val,10lup1_trilat_gt,P1_to_P1,EKF + LSTM residual,False,0.15851499125957036,0.07615947573179886,0.17586150288725538,0.15377929822822553,0.04903955985622656,0.17142933616304368,0.16563220706870224,0.21952003527419825,0.24301965641652196,0.2757840839831765,0.0,3.9735099337748347,77.48344370860927,100.0,151
val,10lup1_trilat_gt,P1_to_P1,EKF + LSTM + trajectory constraint,False,0.15851499125957036,0.07615947573179886,0.17586150288725538,0.15377929822822553,0.04903955985622656,0.17142933616304368,0.16563220706870224,0.21952003527419825,0.24301965641652196,0.2757840839831765,0.0,3.9735099337748347,77.48344370860927,100.0,151
test,10lup2_trilat_gt,P1_to_P1,Raw trilateration,False,0.03100566977697439,0.0884107602135816,0.09368998921903131,0.026112686130437546,0.047760444931965566,0.06187698532048803,0.034881008312387635,0.1985711600758132,0.23629382313729733,0.3252762778650753,68.04733727810651,82.24852071005917,89.94082840236686,100.0,169
test,10lup2_trilat_gt,P1_to_P1,EKF only,False,0.028622959919106846,0.07277321650556236,0.07819983935467036,0.0237020006106854,0.04529594793502569,0.05619445218546773,0.030564146467556466,0.14724439909479176,0.1913085127924682,0.2149190344497784,71.59763313609467,81.65680473372781,96.44970414201184,100.0,169
test,10lup2_trilat_gt,P1_to_P1,EKF + LSTM residual,False,0.1764048005659005,0.08451969139815278,0.1956073411115598,0.164747343918772,0.051585016712884374,0.18676475229701886,0.19745060024054795,0.242586066444929,0.2685965521666291,0.30542596639083164,2.9585798816568047,11.242603550295858,54.437869822485204,100.0,169
test,10lup2_trilat_gt,P1_to_P1,EKF + LSTM + trajectory constraint,False,0.1764048005659005,0.08451969139815278,0.1956073411115598,0.164747343918772,0.051585016712884374,0.18676475229701886,0.19745060024054795,0.242586066444929,0.2685965521666291,0.30542596639083164,2.9585798816568047,11.242603550295858,54.437869822485204,100.0,169
test,10lup2_trilat_gt,P1_to_P2,Raw trilateration,False,0.18725794222281578,0.06042653973982722,0.1967661140299628,0.1589530069087705,0.043178826102621644,0.17406162569121503,0.1667445862957037,0.30101884130541245,0.3460571080314388,0.6014461603360801,6.33879781420765,25.02732240437158,63.551912568306015,99.89071038251366,1830
test,10lup2_trilat_gt,P1_to_P2,EKF only,False,0.19478411914916108,0.07354822636516031,0.20820709563839424,0.16695836967332958,0.06232406309779082,0.18915143259560288,0.1842033946272052,0.3078991723437011,0.33982495723353967,0.4193582804887563,2.5683060109289615,20.76502732240437,57.43169398907104,100.0,1830
test,10lup2_trilat_gt,P1_to_P2,EKF + LSTM residual,False,0.1093456841912477,0.03572334707038022,0.1150331959790865,0.08416072249776121,0.02340230679311637,0.09274038070803217,0.07916772182946773,0.19887324746366516,0.22332680452938147,0.30181558753721427,33.71584699453552,61.420765027322396,90.49180327868852,100.0,1830
