time,d1,d2,d3,t_uwb_1,t_uwb_2,t_uwb_3,el1,el2,el3,x,y,x_kf,y_kf,x_true,y_true
0.520226321,6.42,1.46,9.47,0.108059078,0.135965356,0.122364392,6.317974359,0.91214034,9.40113291,1.152509452,0.748634272,1.131763974,0.75185722,1.062142273,1
0.525365644,6.42,1.46,9.47,0.113198401,0.141104679,0.127503715,6.317974359,0.91214034,9.40113291,1.152509452,0.748634272,1.131890559,0.751837506,1.062959935,1
0.530506444,6.42,1.38,9.47,0.118339201,0.00224814,0.132644515,6.317974359,0.777688884,9.40113291,1.141772212,0.738667033,1.131949291,0.751756248,1.063777596,1
0.535666008,6.42,1.38,9.47,0.123498765,0.007407704,0.137804079,6.317974359,0.777688884,9.40113291,1.141772212,0.738667033,1.132007425,0.751675856,1.064595258,1
0.540787147,6.42,1.38,9.47,0.128619904,0.012528843,0.142925218,6.317974359,0.777688884,9.40113291,1.141772212,0.738667033,1.132064969,0.751596314,1.065412919,1
0.54588274,6.42,1.38,9.51,0.133715497,0.017624436,0.004012115,6.317974359,0.777688884,9.441424681,1.105893195,0.780978543,1.131906973,0.751771108,1.066230581,1
0.551014837,6.42,1.38,9.51,0.138847594,0.022756533,0.009144212,6.317974359,0.777688884,9.441424681,1.105893195,0.780978543,1.131750614,0.751944121,1.067048242,1
0.556112941,6.42,1.38,9.51,0.143945698,0.027854637,0.014242316,6.317974359,0.777688884,9.441424681,1.105893195,0.780978543,1.131595866,0.752115382,1.067865904,1
0.561246526,6.44,1.38,9.51,0.00491886,0.032988222,0.019375901,6.338296301,0.777688884,9.441424681,1.105893195,0.755361013,1.131442703,0.752133326,1.068683565,1
0.566383964,6.44,1.38,9.51,0.010056298,0.03812566,0.024513339,6.338296301,0.777688884,9.441424681,1.105893195,0.755361013,1.131291101,0.752151104,1.069501226,1
0.571518693,6.44,1.38,9.51,0.015191027,0.043260389,0.029648068,6.338296301,0.777688884,9.441424681,1.105893195,0.755361013,1.131141033,0.752168718,1.070318888,1
0.576775446,6.44,1.38,9.51,0.02044778,0.048517142,0.034904821,6.338296301,0.777688884,9.441424681,1.105893195,0.755361013,1.130992478,0.752186171,1.071136549,1
0.581942997,6.44,1.38,9.51,0.025615331,0.053684693,0.040072372,6.338296301,0.777688884,9.441424681,1.105893195,0.755361013,1.13084541,0.752203463,1.071954211,1
0.587077188,6.44,1.38,9.51,0.030749522,0.058818884,0.045206563,6.338296301,0.777688884,9.441424681,1.105893195,0.755361013,1.130699807,0.752220599,1.072771872,1
0.592251301,6.44,1.38,9.51,0.035923635,0.063992997,0.050380676,6.338296301,0.777688884,9.441424681,1.105893195,0.755361013,1.130555646,0.752237579,1.073589534,1
0.597368036,6.44,1.38,9.51,0.04104037,0.069109732,0.055497411,6.338296301,0.777688884,9.441424681,1.105893195,0.755361013,1.130412906,0.752254407,1.074407195,1
0.602476512,6.44,1.38,9.51,0.046148846,0.074218208,0.060605887,6.338296301,0.777688884,9.441424681,1.105893195,0.755361013,1.130271564,0.752271083,1.075224857,1
0.60778051,6.44,1.38,9.51,0.051452844,0.079522206,0.065909885,6.338296301,0.777688884,9.441424681,1.105893195,0.755361013,1.1301316,0.752287612,1.076042518,1
0.61290976,6.44,1.38,9.51,0.056582094,0.084651456,0.071039135,6.338296301,0.777688884,9.441424681,1.105893195,0.755361013,1.129992992,0.752303993,1.07686018,1
0.618041553,6.44,1.38,9.51,0.061713887,0.089783249,0.076170928,6.338296301,0.777688884,9.441424681,1.105893195,0.755361013,1.12985572,0.75232023,1.077677841,1
0.623160719,6.44,1.38,9.51,0.066833053,0.094902415,0.081290094,6.338296301,0.777688884,9.441424681,1.105893195,0.755361013,1.129719765,0.752336325,1.078495503,1
0.628274347,6.44,1.38,9.51,0.071946681,0.100016043,0.086403722,6.338296301,0.777688884,9.441424681,1.105893195,0.755361013,1.129585106,0.752352278,1.079313164,1
0.633390571,6.44,1.38,9.51,0.077062905,0.105132267,0.091519946,6.338296301,0.777688884,9.441424681,1.105893195,0.755361013,1.129451725,0.752368093,1.080130826,1
0.638508408,6.44,1.38,9.51,0.082180742,0.110250104,0.096637783,6.338296301,0.777688884,9.441424681,1.105893195,0.755361013,1.129319602,0.752383771,1.080948487,1
0.643658754,6.44,1.38,9.51,0.087331088,0.11540045,0.101788129,6.338296301,0.777688884,9.441424681,1.105893195,0.755361013,1.12918872,0.752399314,1.081766149,1
0.648982306,6.44,1.38,9.51,0.09265464,0.120724002,0.107111681,6.338296301,0.777688884,9.441424681,1.105893195,0.755361013,1.12905906,0.752414724,1.08258381,1
0.65412369,6.44,1.38,9.51,0.097796024,0.125865386,0.112253065,6.338296301,0.777688884,9.441424681,1.105893195,0.755361013,1.128930605,0.752430002,1.083401472,1
0.659296594,6.44,1.38,9.51,0.102968928,0.13103829,0.117425969,6.338296301,0.777688884,9.441424681,1.105893195,0.755361013,1.128803337,0.752445151,1.084219133,1
0.66448212,6.44,1.38,9.51,0.108154454,0.136223816,0.122611495,6.338296301,0.777688884,9.441424681,1.105893195,0.755361013,1.128677239,0.752460172,1.085036795,1
0.669612476,6.44,1.38,9.51,0.11328481,0.141354172,0.127741851,6.338296301,0.777688884,9.441424681,1.105893195,0.755361013,1.128552295,0.752475066,1.085854456,1
0.674864896,6.44,1.39,9.51,0.11853723,0.002786532,0.132994271,6.338296301,0.795298686,9.441424681,1.107202268,0.756576209,1.12843587,0.752496688,1.086672118,1
0.680002264,6.44,1.39,9.51,0.123674598,0.0079239,0.138131639,6.338296301,0.795298686,9.441424681,1.107202268,0.756576209,1.128320496,0.752518122,1.087489779,1
