time,d1,d2,d3,t_uwb_1,t_uwb_2,t_uwb_3,el1,el2,el3,x,y
94.98758220000002,2.0,3.53,4.42,0.1117413120000492,0.1394599789999802,0.1255496950000179,1.6637006942355947,3.3509401665801195,4.278352486647168,1.4974725274725267,3.0391221930243675
95.03786929400007,2.0,3.5,4.46,0.0179780630001005,0.0457620740000948,0.031490399000063,1.6637006942355947,3.319322219972023,4.319664338811524,1.435263736263736,3.0467617295747735
95.08819190400004,2.0,3.5,4.46,0.068300673000067,0.0960846840000613,0.0818130090000295,1.6637006942355947,3.319322219972023,4.319664338811524,1.435263736263736,3.0467617295747735
95.138472278,2.0,3.55,4.46,0.1185810470000205,0.0027677979999225,0.132093382999983,1.6637006942355947,3.372002372478406,4.319664338811524,1.4739999999999995,3.066045652173913
95.188812234,2.02,3.55,4.5,0.0251668859999654,0.0531077539999387,0.0387859219999882,1.6876907299620982,3.372002372478406,4.36095173098717,1.4346153846153844,3.07665635451505
95.23916016600003,2.02,3.55,4.5,0.0755148179999878,0.1034556859999611,0.0891338540000106,1.6876907299620982,3.372002372478406,4.36095173098717,1.4346153846153844,3.07665635451505
95.28948263000008,2.02,3.53,4.5,0.1258372820000204,0.0093909220000796,0.1394563180000432,1.6876907299620982,3.3509401665801195,4.36095173098717,1.4190549450549452,3.068909961777354
95.33980178700006,2.0500000000000003,3.53,4.5,0.0318568970000114,0.0597100790000695,0.0457826499999782,1.7234848418248423,3.3509401665801195,4.36095173098717,1.4190549450549452,3.0556382226469183
95.39014492700004,2.0500000000000003,3.53,4.5,0.0822000370000068,0.1100532190000649,0.0961257899999736,1.7234848418248423,3.3509401665801195,4.36095173098717,1.4190549450549452,3.0556382226469183
95.44045795400008,2.0500000000000003,3.53,4.5,0.1325130640000225,0.1603662460000805,0.1464388169999892,1.7234848418248423,3.3509401665801195,4.36095173098717,1.4190549450549452,3.0556382226469183
95.49078803300006,2.0500000000000003,3.53,4.5,0.1828431430000137,0.2106963250000717,0.1967688959999805,1.7234848418248423,3.3509401665801195,4.36095173098717,1.4190549450549452,3.0556382226469183
95.54093225999998,2.0500000000000003,3.53,4.5,0.2329873699999325,0.2608405519999905,0.2469131229998993,1.7234848418248423,3.3509401665801195,4.36095173098717,1.4190549450549452,3.0556382226469183
95.591250521,2.0500000000000003,3.49,4.54,0.283305630999962,0.02318096099998,0.0092643350000116,1.7234848418248423,3.308776208811953,4.402215351388435,1.3484615384615384,3.059799331103679
95.64156424700002,2.03,3.49,4.54,0.0456510269999625,0.073494686999993,0.0595780610000247,1.6996470221784288,3.308776208811953,4.402215351388435,1.3484615384615384,3.06866889632107
95.69190694300003,2.03,3.49,4.54,0.0959937229999923,0.1238373830000227,0.1099207570000544,1.6996470221784288,3.308776208811953,4.402215351388435,1.3484615384615384,3.06866889632107
95.74226608499998,2.0700000000000003,3.51,4.58,0.0023673009999356,0.0301978299999063,0.0162936240000135,1.7472263734273248,3.3298648621227853,4.4434558622765685,1.3237582417582408,3.078197037744864
95.792626691,2.0700000000000003,3.51,4.58,0.0527279069999622,0.0805584359999329,0.0666542300000401,1.7472263734273248,3.3298648621227853,4.4434558622765685,1.3237582417582408,3.078197037744864
95.84296442000004,2.0700000000000003,3.51,4.58,0.1030656359999966,0.1308961649999673,0.1169919590000745,1.7472263734273248,3.3298648621227853,4.4434558622765685,1.3237582417582408,3.078197037744864
95.89330895600006,2.11,3.46,4.6,0.0093989260000171,0.037257314000044,0.0233332520000431,1.794435844492636,3.2771176359721967,4.464067651817118,1.2652857142857148,3.0508704968944094
95.94360417100006,2.11,3.46,4.6,0.0596941410000226,0.0875525290000496,0.0736284670000486,1.794435844492636,3.2771176359721967,4.464067651817118,1.2652857142857148,3.0508704968944094
95.993733366,2.11,3.46,4.6,0.1098233359999767,0.1376817240000036,0.1237576620000027,1.794435844492636,3.2771176359721967,4.464067651817118,1.2652857142857148,3.0508704968944094
96.04403616600008,2.1,3.44,4.67,0.0162993790000882,0.0444694970000227,0.030566201000056,1.7826665420094696,3.255994471739778,4.5361657818029535,1.1788131868131866,3.082930912565695
96.09437757299996,2.1,3.44,4.67,0.0666407859999935,0.094810903999928,0.0809076079999613,1.7826665420094696,3.255994471739778,4.5361657818029535,1.1788131868131866,3.082930912565695
96.14471139800004,2.1,3.43,4.67,0.116974611000046,0.0008559350000041,0.1312414330000137,1.7826665420094696,3.245427552727067,4.5361657818029535,1.1712637362637361,3.07917259913999
96.19501101599997,2.12,3.43,4.63,0.022815795999918,0.0511555529999441,0.0370421359999681,1.8061838223170976,3.245427552727067,4.494974972121646,1.2121428571428574,3.0499145962732914
96.24531127299996,2.12,3.43,4.63,0.0731160529999215,0.1014558099999476,0.0873423929999717,1.8061838223170976,3.245427552727067,4.494974972121646,1.2121428571428574,3.0499145962732914
96.29547358000002,2.12,3.4,4.63,0.123278359999972,0.0075755730000537,0.1375047000000222,1.8061838223170976,3.213705026912084,4.494974972121646,1.189626373626374,3.0387053033922595
96.34582254100008,2.17,3.4,4.69,0.0297996210000519,0.057924534000108,0.0440110060000051,1.8646179233290665,3.213705026912084,4.556753230097061,1.128175824175824,3.045581008122312
96.396169763,2.17,3.4,4.69,0.0801468429999658,0.1082717560000219,0.0943582279999191,1.8646179233290665,3.213705026912084,4.556753230097061,1.128175824175824,3.045581008122312
96.44646436800008,2.17,3.32,4.69,0.1304414480000559,0.0144261710000819,0.0006732430000511,1.8646179233290665,3.128945509273052,4.556753230097061,1.0690989010989007,3.0161709746774963
96.49681194699996,2.15,3.32,4.69,0.0366061329999638,0.0647737499999721,0.0510208219999412,1.8413038858374249,3.128945509273052,4.556753230097061,1.0690989010989007,3.025562279025322
96.54710243099998,2.15,3.32,4.69,0.0868966169999794,0.1150642339999876,0.1013113059999568,1.8413038858374249,3.128945509273052,4.556753230097061,1.0690989010989007,3.025562279025322
96.597444334,2.15,3.39,4.71,0.1372385199999826,0.0214472979999982,0.0071314659999188,1.8413038858374249,3.2031234756093934,4.5773354694625565,1.1000549450549446,3.06140778786431
96.64777739,2.21,3.39,4.71,0.0437659369999892,0.0717803539999977,0.0574645219999183,1.9110206696946008,3.2031234756093934,4.5773354694625565,1.1000549450549446,3.032973005255614
96.69812794100004,2.21,3.39,4.71,0.0941164880000542,0.1221309050000627,0.1078150729999833,1.9110206696946008,3.2031234756093934,4.5773354694625565,1.1000549450549446,3.032973005255614
96.74831298200002,2.21,3.39,4.77,0.0001200909999852,0.028457163999974,0.0142494589999842,1.9110206696946008,3.2031234756093934,4.63905162721865,1.03754945054945,3.0636822264691834
96.798663918,2.21,3.39,4.77,0.0504710269999577,0.0788080999999465,0.0646003949999567,1.9110206696946008,3.2031234756093934,4.63905162721865,1.03754945054945,3.0636822264691834
96.848814103,2.21,3.39,4.77,0.1006212119999645,0.1289582849999533,0.1147505799999635,1.9110206696946008,3.2031234756093934,4.63905162721865,1.03754945054945,3.0636822264691834
