time,d1,d2,d3,t_uwb_1,t_uwb_2,t_uwb_3,el1,el2,el3
0.15239116200007174,3.98,1.98,3.87,0.03403866700000435,0.06256221900002856,0.048339900000087255,3.8220805852310336,1.6396036106327652,3.7073980093860976
0.20274579700003414,3.98,1.98,3.87,0.08439330199996675,0.11291685399999096,0.09869453500004965,3.8220805852310336,1.6396036106327652,3.7073980093860976
0.25303322800004935,3.98,1.98,3.86,0.13468073299998196,0.018937563000008595,0.004621925000037663,3.8220805852310336,1.6396036106327652,3.6969582091227373
0.3033880960000488,3.97,1.98,3.86,0.04138770100007605,0.06929243100000804,0.054976793000037105,3.8116663022882786,1.6396036106327652,3.6969582091227373
0.3537391849999949,3.97,1.98,3.86,0.09173879000002216,0.11964351999995415,0.10532788199998322,3.8116663022882786,1.6396036106327652,3.6969582091227373
0.4040655630000174,3.97,1.92,3.86,0.14206516800004465,0.02595712699996966,0.011870129000044471,3.8116663022882786,1.566620566697629,3.6969582091227373
0.45423721100007697,3.97,1.92,3.86,0.047903483000027336,0.07612877500002924,0.06204177700010405,3.8116663022882786,1.566620566697629,3.6969582091227373
0.5045489369999814,3.97,1.92,3.86,0.09821520899993175,0.12644050099993365,0.11235350300000846,3.8116663022882786,1.566620566697629,3.6969582091227373
0.5548465660000375,3.98,1.92,3.85,0.0045402140000305735,0.03277198800003589,0.01842902500004584,3.8220805852310336,1.566620566697629,3.6865159703980668
0.6051908230000436,3.98,1.92,3.85,0.05488447100003668,0.083116245000042,0.06877328200005195,3.8220805852310336,1.566620566697629,3.6865159703980668
0.6555223139999953,3.98,1.92,3.85,0.1052159619999884,0.1334477359999937,0.11910477300000366,3.8220805852310336,1.566620566697629,3.6865159703980668
0.705848670000023,4.0,2.0,3.85,0.01155931400001009,0.03941468499999701,0.025481822999950055,3.842902548855487,1.6637006942355947,3.6865159703980668
0.7559787380000671,4.0,2.0,3.85,0.06168938200005414,0.08954475300004106,0.0756118909999941,3.842902548855487,1.6637006942355947,3.6865159703980668
0.80612054300002,4.0,2.0,3.85,0.11183118700000705,0.13968655799999397,0.125753695999947,3.842902548855487,1.6637006942355947,3.6865159703980668
0.8564437580000686,3.96,1.92,3.8400000000000003,0.01819075400010206,0.04599648999999317,0.03205776600009358,3.801249794475496,1.566620566697629,3.6760712724320244
0.9067406469999924,3.96,1.92,3.8400000000000003,0.06848764300002586,0.09629337899991697,0.08235465500001737,3.801249794475496,1.566620566697629,3.6760712724320244
0.9570630050000091,3.96,1.88,3.8400000000000003,0.11881000100004258,0.0026187920000211307,0.1326770130000341,3.801249794475496,1.517333186877556,3.6760712724320244
1.007156493000025,3.96,1.88,3.85,0.025226717999998982,0.052712280000037026,0.039087226999981795,3.801249794475496,1.517333186877556,3.6865159703980668
1.0573927860000367,3.96,1.88,3.85,0.07546301100001074,0.10294857300004878,0.08932351999999355,3.801249794475496,1.517333186877556,3.6865159703980668
1.1076157150000654,3.96,1.87,3.85,0.1256859400000394,0.009168083000076876,0.13954644900002222,3.801249794475496,1.5049252473129688,3.6865159703980668
1.1579719650000015,3.98,1.87,3.87,0.03168851399993855,0.05952433300001303,0.04576302800001031,3.8220805852310336,1.5049252473129688,3.7073980093860976
1.20812735100003,3.98,1.87,3.87,0.0818438999999671,0.10967971900004159,0.09591841400003887,3.8220805852310336,1.5049252473129688,3.7073980093860976
1.2582758990000684,3.98,1.89,3.8400000000000003,0.13199244800000542,0.015838814000062484,0.0019437189999962357,3.8220805852310336,1.5297058540778354,3.6760712724320244
1.3086008700000775,3.96,1.89,3.8400000000000003,0.038342291000049045,0.06616378500007158,0.052268690000005336,3.801249794475496,1.5297058540778354,3.6760712724320244
1.3589337209999712,3.96,1.89,3.8400000000000003,0.08867514199994275,0.11649663599996529,0.10260154099989904,3.801249794475496,1.5297058540778354,3.6760712724320244
1.4092595739999751,3.96,1.95,3.83,0.13900099499994667,0.0228481849999298,0.008926897999913308,3.801249794475496,1.6032467059064863,3.6656240942027867
1.4595771589999913,3.97,1.95,3.83,0.04536547099996824,0.07316576999994595,0.05924448299992946,3.8116663022882786,1.6032467059064863,3.6656240942027867
1.509722545000045,3.97,1.95,3.83,0.09551085700002204,0.12331115599999976,0.10938986899998326,3.8116663022882786,1.6032467059064863,3.6656240942027867
1.5598661010000114,3.97,1.9,3.85,0.0016521390000434621,0.029430020999939188,0.015792567999938,3.8116663022882786,1.5420440979427272,3.6865159703980668
1.6102059130000725,3.97,1.9,3.85,0.051991951000104564,0.07976983300000029,0.0661323799999991,3.8116663022882786,1.5420440979427272,3.6865159703980668
1.6602525089999745,3.97,1.9,3.85,0.10203854700000647,0.1298164289999022,0.11617897599990101,3.8116663022882786,1.5420440979427272,3.6865159703980668
1.7105951419999883,3.97,1.9,3.85,0.15238118000002032,0.18015906199991605,0.16652160899991486,3.8116663022882786,1.5420440979427272,3.6865159703980668
1.760713678000002,3.97,1.9,3.85,0.2024997160000339,0.23027759799992964,0.21664014499992845,3.8116663022882786,1.5420440979427272,3.6865159703980668
1.811016771000027,3.97,1.9,3.85,0.2528028090000589,0.28058069099995464,0.26694323799995345,3.8116663022882786,1.5420440979427272,3.6865159703980668
1.8611639609999884,3.98,1.95,3.8400000000000003,0.01489577199993164,0.04302939299998343,0.029040803999919262,3.8220805852310336,1.6032467059064863,3.6760712724320244
1.911498540000025,3.98,1.95,3.8400000000000003,0.06523035099996832,0.09336397200002011,0.07937538299995595,3.8220805852310336,1.6032467059064863,3.6760712724320244
1.9619309990000602,3.98,1.95,3.8400000000000003,0.11566281000000345,0.14379643100005524,0.12980784199999107,3.8220805852310336,1.6032467059064863,3.6760712724320244
2.012020147000044,4.01,1.94,3.83,0.021808943999985786,0.04956520799998998,0.035699050000062016,3.8533102652135343,1.5910688231500232,3.6656240942027867
2.0623424999999997,4.01,1.94,3.83,0.0721312969999417,0.09988756099994589,0.08602140300001793,3.8533102652135343,1.5910688231500232,3.6656240942027867
2.1126783580000392,4.01,1.95,3.83,0.12246715499998118,0.006292794000046342,0.1363572610000574,3.8533102652135343,1.6032467059064863,3.6656240942027867
2.1630632050000713,3.9899999999999998,1.95,3.85,0.028888160000065,0.05667764100007844,0.043088377000003675,3.8324926614411146,1.6032467059064863,3.6865159703980668
2.2133635600000616,3.9899999999999998,1.95,3.85,0.0791885150000553,0.10697799600006874,0.09338873199999398,3.8324926614411146,1.6032467059064863,3.6865159703980668
2.263507276000041,3.9899999999999998,1.97,3.85,0.12933223100003488,0.013092311000036716,0.14353244799997356,3.8324926614411146,1.627513440804714,3.6865159703980668
2.313776061999988,3.96,1.97,3.86,0.035572064999996655,0.0633610969999836,0.04971007500000724,3.801249794475496,1.627513440804714,3.6969582091227373
2.364043756000001,3.96,1.97,3.86,0.08583975900000951,0.11362879099999645,0.09997776900002009,3.801249794475496,1.627513440804714,3.6969582091227373
2.41437840399999,3.96,1.96,3.8400000000000003,0.1361744069999986,0.01999475299999176,0.00607666500002324,3.801249794475496,1.6153946886132813,3.6760712724320244
2.4647183110000697,3.95,1.96,3.8400000000000003,0.04242647000000943,0.07033466000007138,0.05641657200010286,3.7908310434520818,1.6153946886132813,3.6760712724320244
2.5150230670000155,3.95,1.96,3.8400000000000003,0.09273122599995531,0.12063941600001726,0.10672132800004874,3.7908310434520818,1.6153946886132813,3.6760712724320244
2.565358081999989,3.95,2.0,3.83,0.1430662409999286,0.027336645999980647,0.013065848999985974,3.7908310434520818,1.6637006942355947,3.6656240942027867
2.6156629370000246,3.97,2.0,3.83,0.049217638999948576,0.07764150100001643,0.06337070400002176,3.8116663022882786,1.6637006942355947,3.6656240942027867
2.6659918980000157,3.97,2.0,3.83,0.09954659999993964,0.1279704620000075,0.11369966500001283,3.8116663022882786,1.6637006942355947,3.6656240942027867
2.7163279720000446,3.95,1.97,3.83,0.005811115000028622,0.033959143000060976,0.02004723599998215,3.7908310434520818,1.627513440804714,3.6656240942027867
2.76645290700003,3.95,1.97,3.83,0.05593605000001389,0.08408407800004625,0.07017217099996742,3.7908310434520818,1.627513440804714,3.6656240942027867
2.816639046999967,3.95,1.97,3.83,0.10612218999995093,0.1342702179999833,0.12035831099990446,3.7908310434520818,1.627513440804714,3.6656240942027867
2.866983958999981,3.96,1.89,3.81,0.012585117999947215,0.040837047999957576,0.026721631999976125,3.801249794475496,1.5297058540778354,3.6447222116369855
2.917126969000037,3.96,1.89,3.81,0.06272812800000338,0.09098005800001374,0.07686464200003229,3.801249794475496,1.5297058540778354,3.6447222116369855
2.9674302949999856,3.96,1.89,3.81,0.11303145399995174,0.1412833839999621,0.12716796799998065,3.801249794475496,1.5297058540778354,3.6447222116369855
3.017776022000021,3.94,1.84,3.8000000000000003,0.01924709200000052,0.04744250299995656,0.0332003099999838,3.780410030671276,1.4674808346278325,3.6342674640152723
3.0679029450000144,3.94,1.84,3.8000000000000003,0.06937401499999396,0.09756942599995,0.08332723299997724,3.780410030671276,1.4674808346278325,3.6342674640152723
3.1182639720000225,3.94,1.83,3.8000000000000003,0.11973504200000207,0.003895467000006647,0.13368825999998535,3.780410030671276,1.454922678357857,3.6342674640152723
3.1686169470000323,3.9,1.83,3.75,0.026117806999991444,0.05424844200001644,0.040154976000053466,3.73870298365623,1.454922678357857,3.5819547735838317
3.218940488000044,3.9,1.83,3.75,0.07644134800000302,0.10457198300002801,0.09047851700006504,3.73870298365623,1.454922678357857,3.5819547735838317
3.269084287000055,3.9,1.9,3.75,0.12658514700001433,0.010811404000037328,0.14062231600007635,3.73870298365623,1.5420440979427272,3.5819547735838317
3.3192747269999927,3.9,1.9,3.71,0.03277451499991457,0.06100184399997488,0.046892887000012706,3.73870298365623,1.5420440979427272,3.5400564967243104
3.36949323500005,3.9,1.9,3.71,0.0829930229999718,0.11122035200003211,0.09711139500006993,3.73870298365623,1.5420440979427272,3.5400564967243104
3.419812491000016,3.9,2.1,3.7,0.13331227899993792,0.017459122999980536,0.0032680929999742148,3.73870298365623,1.7826665420094696,3.529575045242699
3.470154631000014,3.89,2.1,3.7,0.03953549799996381,0.06780126299997846,0.05361023299997214,3.7282703764614498,1.7826665420094696,3.529575045242699
