time,d1,d2,d3,t_uwb_1,t_uwb_2,t_uwb_3,el1,el2,el3
0.15135992399996212,3.97,1.83,3.85,0.043811902000015834,0.07182141299995237,0.05758163399991645,3.8116663022882786,1.454922678357857,3.6865159703980668
0.20154236100006528,3.97,1.83,3.85,0.093994339000119,0.12200385000005554,0.10776407100001961,3.8116663022882786,1.454922678357857,3.6865159703980668
0.251699846000065,3.98,1.84,3.87,5.043100009061163e-05,0.028212745000018913,0.013939403999984279,3.8220805852310336,1.4674808346278325,3.7073980093860976
0.3019957340000019,3.98,1.84,3.87,0.050346319000027506,0.07850863299995581,0.06423529199992117,3.8220805852310336,1.4674808346278325,3.7073980093860976
0.35222259700003633,3.98,1.84,3.87,0.10057318200006193,0.12873549599999023,0.1144621549999556,3.8220805852310336,1.4674808346278325,3.7073980093860976
0.40255940199995166,3.98,1.83,3.85,0.006849482999996326,0.035036004999938086,0.020821893999936947,3.8220805852310336,1.454922678357857,3.6865159703980668
0.45289727499994115,3.98,1.83,3.85,0.05718735599998581,0.08537387799992757,0.07115976699992643,3.8220805852310336,1.454922678357857,3.6865159703980668
0.503235094000047,3.98,1.83,3.85,0.10752517500009162,0.13571169700003338,0.12149758600003224,3.8220805852310336,1.454922678357857,3.6865159703980668
0.5535724320000099,3.96,1.8,3.9,0.013825046999954793,0.041995090000000346,0.027809384999955,3.801249794475496,1.4170038814343453,3.73870298365623
0.6039124480000737,3.96,1.8,3.9,0.06416506300001856,0.09233510600006412,0.07814940100001877,3.801249794475496,1.4170038814343453,3.73870298365623
0.6542690720000337,3.96,1.8,3.9,0.11452168699997856,0.1426917300000241,0.12850602499997876,3.801249794475496,1.4170038814343453,3.73870298365623
0.7046060640000178,3.98,1.82,3.8200000000000003,0.020969249000017953,0.04899248200013062,0.034892463999995016,3.8220805852310336,1.4423245127224318,3.655174414443174
0.7549431239999649,3.98,1.82,3.8200000000000003,0.07130630899996504,0.09932954200007771,0.0852295239999421,3.8220805852310336,1.4423245127224318,3.655174414443174
0.8052576219999992,3.98,1.86,3.8200000000000003,0.12162080699999933,0.005516314000033162,0.1355440219999764,3.8220805852310336,1.49248115565993,3.655174414443174
0.855539687999908,3.97,1.86,3.85,0.027931219000038254,0.05579837999994197,0.042049432999874625,3.8116663022882786,1.49248115565993,3.6865159703980668
0.9058528059999844,3.97,1.86,3.85,0.07824433700011468,0.1061114980000184,0.09236255099995105,3.8116663022882786,1.49248115565993,3.6865159703980668
0.956186371000058,3.97,1.85,3.85,0.12857790200018826,0.012461636000125509,0.14269611600002463,3.8116663022882786,1.4800000000000002,3.6865159703980668
1.0062755349999861,3.97,1.85,3.85,0.034972171999925195,0.06255080000005364,0.048751386000049024,3.8116663022882786,1.4800000000000002,3.6865159703980668
1.0566101199999594,3.97,1.85,3.85,0.08530675699989843,0.11288538500002687,0.09908597100002225,3.8116663022882786,1.4800000000000002,3.6865159703980668
1.1069493249999596,3.97,1.85,3.85,0.13564596199989865,0.1632245900000271,0.14942517600002247,3.8116663022882786,1.4800000000000002,3.6865159703980668
1.157243754999854,3.97,1.85,3.85,0.18594039199979306,0.2135190199999215,0.1997196059999169,3.8116663022882786,1.4800000000000002,3.6865159703980668
1.2073848339998676,3.97,1.85,3.85,0.2360814709998067,0.26366009899993514,0.24986068499993053,3.8116663022882786,1.4800000000000002,3.6865159703980668
1.2574992889999521,3.97,1.86,3.87,0.2861959259998912,0.025815044999944803,0.012035217999937231,3.8116663022882786,1.49248115565993,3.7073980093860976
1.307637472999886,3.96,1.86,3.87,0.04823555299981308,0.07595322899987877,0.0621734019998712,3.801249794475496,1.49248115565993,3.7073980093860976
1.3579762550000396,3.96,1.86,3.87,0.0985743349999666,0.1262920110000323,0.11251218400002472,3.801249794475496,1.49248115565993,3.7073980093860976
1.4082696969999233,3.97,1.83,3.85,0.004783057999929952,0.032748902999856,0.018683374999909574,3.8116663022882786,1.454922678357857,3.6865159703980668
1.4586065080000026,3.97,1.83,3.85,0.0551198690000092,0.08308571399993525,0.06902018599998883,3.8116663022882786,1.454922678357857,3.6865159703980668
1.5087212930000078,3.97,1.83,3.85,0.10523465400001442,0.13320049899994046,0.11913497099999404,3.8116663022882786,1.454922678357857,3.6865159703980668
1.5588961450000625,3.96,1.87,3.86,0.011360412000158249,0.039200622000180374,0.025308191000021907,3.801249794475496,1.5049252473129688,3.6969582091227373
1.6092206769999393,3.96,1.87,3.86,0.0616849440000351,0.08952515400005723,0.07563272299989876,3.801249794475496,1.5049252473129688,3.6969582091227373
1.6595568640000238,3.96,1.87,3.86,0.11202113100011957,0.1398613410001417,0.12596890999998323,3.801249794475496,1.5049252473129688,3.6969582091227373
1.7098919810000552,3.95,1.86,3.83,0.01845992300013677,0.046259247000079995,0.03235995700015337,3.7908310434520818,1.49248115565993,3.6656240942027867
1.7602225079999698,3.95,1.86,3.83,0.06879045000005135,0.09658977399999458,0.08269048400006795,3.7908310434520818,1.49248115565993,3.6656240942027867
1.810564081999928,3.95,1.89,3.83,0.11913202400000955,0.002961088999882122,0.13303205800002615,3.7908310434520818,1.5297058540778354,3.6656240942027867
1.8608901380000589,3.95,1.89,3.8400000000000003,0.02521202500020081,0.05328714500001297,0.03937202600013734,3.7908310434520818,1.5297058540778354,3.6760712724320244
1.9112123659999725,3.95,1.89,3.8400000000000003,0.0755342530001144,0.10360937299992656,0.08969425400005093,3.7908310434520818,1.5297058540778354,3.6760712724320244
1.9615243700000065,3.95,1.89,3.8400000000000003,0.1258462570001484,0.009970891999955711,0.14000625800008493,3.7908310434520818,1.5297058540778354,3.6760712724320244
2.011619481000025,3.95,1.89,3.81,0.032044112999983554,0.060066002999974444,0.046275300000161224,3.7908310434520818,1.5297058540778354,3.6447222116369855
2.061959402999946,3.95,1.89,3.81,0.08238403499990454,0.11040592499989543,0.09661522200008221,3.7908310434520818,1.5297058540778354,3.6447222116369855
2.112291212999935,3.95,1.84,3.77,0.1327158449998933,0.017057377999890377,0.002842443999952593,3.7908310434520818,1.4674808346278325,3.602887730696031
2.16263582900001,3.96,1.84,3.77,0.038915012999950704,0.06740199399996527,0.053187060000027486,3.801249794475496,1.4674808346278325,3.602887730696031
2.2129265559999567,3.96,1.84,3.77,0.08920573999989756,0.11769272099991213,0.10347778699997434,3.801249794475496,1.4674808346278325,3.602887730696031
2.263065175000065,3.96,1.85,3.79,0.13934435900000608,0.023524361999989196,0.00975305300016771,3.801249794475496,1.4800000000000002,3.6238101495525394
2.3133799269999145,3.96,1.85,3.79,0.04568572899984247,0.07383911399983845,0.06006780500001696,3.801249794475496,1.4800000000000002,3.6238101495525394
2.3636974309999914,3.96,1.85,3.79,0.09600323299991942,0.1241566179999154,0.11038530900009391,3.801249794475496,1.4800000000000002,3.6238101495525394
2.414079564000076,3.96,1.91,3.77,0.002411580000170943,0.030557027000213566,0.016669597000145586,3.801249794475496,1.5543487382180357,3.602887730696031
2.4644180390000656,3.96,1.91,3.77,0.0527500550001605,0.08089550200020312,0.06700807200013514,3.801249794475496,1.5543487382180357,3.602887730696031
2.5145569060000525,3.96,1.91,3.77,0.10288892200014743,0.13103436900019005,0.11714693900012207,3.801249794475496,1.5543487382180357,3.602887730696031
2.5648886829999356,3.93,1.91,3.74,0.009210227000039595,0.037638952999941466,0.023187176999954318,3.769986737377202,1.5543487382180357,3.571484285279721
2.6151128839999274,3.93,1.91,3.74,0.0594344280000314,0.08786315399993327,0.07341137799994613,3.769986737377202,1.5543487382180357,3.571484285279721
2.665443301999858,3.93,1.91,3.74,0.10976484599996184,0.1381935719998637,0.12374179599987656,3.769986737377202,1.5543487382180357,3.571484285279721
2.7157637289999457,3.92,2.0,3.67,0.016105826000057277,0.044282838000071933,0.030070603000012852,3.7595611446018533,1.6637006942355947,3.498113777452071
2.766103201000078,3.92,2.0,3.67,0.06644529800018972,0.09462231000020438,0.0804100750001453,3.7595611446018533,1.6637006942355947,3.498113777452071
2.816189239999858,3.92,2.06,3.67,0.11653133699996943,0.0007589999997890118,0.130496113999925,3.7595611446018533,1.7353673962593628,3.498113777452071
2.866508481999972,3.96,2.06,3.66,0.02306616300006681,0.051078241999903184,0.03684078300011606,3.801249794475496,1.7353673962593628,3.4876209656440595
2.9166990090000127,3.96,2.06,3.66,0.07325669000010748,0.10126876899994386,0.08703131000015674,3.801249794475496,1.7353673962593628,3.4876209656440595
2.966965873999925,3.96,2.1,3.66,0.12352355500001977,0.007527186000061192,0.13729817500006902,3.801249794475496,1.7826665420094696,3.4876209656440595
3.0172978709999825,3.91,2.1,3.67,0.029751024999995934,0.05785918300011872,0.04378461300007075,3.7491332331620333,1.7826665420094696,3.498113777452071
3.067612120999911,3.91,2.1,3.67,0.08006527499992444,0.10817343300004723,0.09409886299999926,3.7491332331620333,1.7826665420094696,3.498113777452071
3.1177562069999567,3.91,2.06,3.61,0.13020936099997016,0.014023624999936146,0.00011226500009797746,3.7491332331620333,1.7353673962593628,3.4351128074635335
3.1678773349999574,3.93,2.06,3.61,0.036569517000089036,0.06414475299993683,0.05023339300009866,3.769986737377202,1.7353673962593628,3.4351128074635335
3.218201596999961,3.93,2.06,3.61,0.08689377900009276,0.11446901499994055,0.10055765500010239,3.769986737377202,1.7353673962593628,3.4351128074635335
3.268513865999921,3.93,2.13,3.65,0.13720604800005276,0.02104592499995306,0.00686145800000304,3.769986737377202,1.8179108889051738,3.477125249397841
3.318867533999992,3.91,2.13,3.65,0.04351265300010709,0.07139959300002374,0.057215126000073724,3.7491332331620333,1.8179108889051738,3.477125249397841
3.369206293999923,3.91,2.13,3.65,0.09385141300003852,0.12173835299995517,0.10755388600000515,3.7491332331620333,1.8179108889051738,3.477125249397841
3.4194829739999477,3.91,2.15,3.56,0.14412809300006302,0.02802059400005419,0.014199093999877732,3.7491332331620333,1.8413038858374247,3.3825286399378793
3.469817418000048,3.88,2.15,3.56,0.050068888000168954,0.07835503800015431,0.06453353799997785,3.717835391729978,1.8413038858374247,3.3825286399378793
3.5199502389998543,3.88,2.15,3.56,0.10020170899997538,0.12848785899996074,0.11466635899978428,3.717835391729978,1.8413038858374247,3.3825286399378793
3.5701269409998986,3.89,2.25,3.58,0.006657468999947014,0.03446047199986424,0.0205818269998872,3.7282703764614498,1.957140771636011,3.403571653425266
3.620434284999874,3.89,2.25,3.58,0.05696481299992229,0.08476781599983951,0.07088917099986247,3.7282703764614498,1.957140771636011,3.403571653425266
3.670562888999939,3.89,2.25,3.58,0.10709341699998731,0.13489641999990454,0.1210177749999275,3.7282703764614498,1.957140771636011,3.403571653425266
3.720884043000069,3.84,2.34,3.52,0.013435207000156879,0.041517839000107415,0.02736538300018765,3.676071272432024,2.059975728012347,3.3404041671630096
3.771177548999958,3.84,2.34,3.52,0.0637287130000459,0.09181134499999644,0.07765888900007667,3.676071272432024,2.059975728012347,3.3404041671630096
3.8215189239999745,3.84,2.34,3.52,0.11407008800006224,0.14215272000001278,0.128000264000093,3.676071272432024,2.059975728012347,3.3404041671630096
3.8718537639999795,3.84,2.21,3.48,0.02041279500008386,0.04848437999999078,0.03457387100002052,3.676071272432024,1.9110206696946006,3.2982267963255647
3.9220430159998614,3.84,2.21,3.48,0.07060204699996575,0.09867363199987267,0.08476312299990241,3.676071272432024,1.9110206696946006,3.2982267963255647
3.9722627890000695,3.84,2.15,3.48,0.12082182000017383,0.005117642000186606,0.13498289600011049,3.676071272432024,1.8413038858374247,3.2982267963255647
4.022595776999879,3.82,2.15,3.46,0.027203709999866987,0.055450629999995726,0.04113747599990347,3.6551744144431737,1.8413038858374247,3.2771176359721967
4.072921903999941,3.82,2.15,3.46,0.0775298369999291,0.10577675700005784,0.09146360299996559,3.6551744144431737,1.8413038858374247,3.2771176359721967
4.123080337999909,3.82,2.15,3.46,0.1276882709998972,0.15593519100002595,0.1416220369999337,3.6551744144431737,1.8413038858374247,3.2771176359721967
4.173398622999912,3.82,2.15,3.46,0.17800655599990023,0.20625347600002897,0.1919403219999367,3.6551744144431737,1.8413038858374247,3.2771176359721967
4.223716109999941,3.82,2.15,3.46,0.2283240429999296,0.2565709630000583,0.24225780899996607,3.6551744144431737,1.8413038858374247,3.2771176359721967
4.274067989000059,3.82,2.3,3.37,0.27867592200004765,0.01879712599998129,0.004662399000153528,3.6551744144431737,2.014422994308792,3.1819490882162147
4.324381098999993,3.84,2.3,3.37,0.04105431700008921,0.06911023599991495,0.054975509000087186,3.676071272432024,2.014422994308792,3.1819490882162147
4.37473635099991,3.84,2.3,3.37,0.09140956900000674,0.11946548799983248,0.10533076100000471,3.676071272432024,2.014422994308792,3.1819490882162147
4.42509741899994,3.84,2.26,3.39,0.141770637000036,0.025573255999916,0.011668463999967571,3.676071272432024,1.9686289645334387,3.2031234756093934
4.475416059000054,3.84,2.26,3.39,0.0477466209999875,0.0758918960000301,0.06198710400008167,3.676071272432024,1.9686289645334387,3.2031234756093934
4.525742509999873,3.84,2.26,3.39,0.09807307199980642,0.12621834699984902,0.11231355499990059,3.676071272432024,1.9686289645334387,3.2031234756093934
4.576093669999864,3.83,2.33,3.35,0.004470834999892759,0.03264773299997614,0.018673383999839643,3.6656240942027867,2.0486092843683004,3.1607594024221455
4.626440159999902,3.83,2.33,3.35,0.05481732499993086,0.08299422300001424,0.06901987399987775,3.6656240942027867,2.0486092843683004,3.1607594024221455
4.6767714850000175,3.83,2.33,3.35,0.10514865000004647,0.13332554800012986,0.11935119899999336,3.6656240942027867,2.0486092843683004,3.1607594024221455
4.727070120999997,3.83,2.31,3.35,0.011439355999982581,0.03976066199993511,0.025681609000002936,3.6656240942027867,2.025833161936096,3.1607594024221455
4.777409998999929,3.83,2.31,3.35,0.06177923399991414,0.09010053999986667,0.0760214869999345,3.6656240942027867,2.025833161936096,3.1607594024221455
4.827704282000013,3.83,2.31,3.35,0.1120735169999989,0.14039482299995143,0.12631577000001926,3.6656240942027867,2.025833161936096,3.1607594024221455
4.878070074999869,3.82,2.26,3.3200000000000003,0.01845543599984012,0.04667403099983858,0.032926125999892975,3.6551744144431737,1.9686289645334387,3.128945509273052
4.928414631999885,3.82,2.26,3.3200000000000003,0.06879999299985684,0.0970185879998553,0.0832706829999097,3.6551744144431737,1.9686289645334387,3.128945509273052
4.978507676999925,3.82,2.34,3.3200000000000003,0.11889303799989648,0.0034034210000299936,0.13336372799994933,3.6551744144431737,2.059975728012347,3.128945509273052
5.028702661999887,3.82,2.34,3.2600000000000002,0.025084611000011137,0.05359840599999188,0.03940699800000402,3.6551744144431737,2.059975728012347,3.0652079864178874
5.0788223140000355,3.82,2.34,3.2600000000000002,0.0752042630001597,0.10371805800014045,0.08952665000015259,3.6551744144431737,2.059975728012347,3.0652079864178874
5.129148127999997,3.82,2.35,3.2600000000000002,0.1255300770001213,0.010161281000137024,0.1398524640001142,3.6551744144431737,2.071328076379983,3.0652079864178874
5.179295838999906,3.82,2.35,3.2600000000000002,0.03195990299991536,0.06030899200004569,0.04611624099993605,3.6551744144431737,2.071328076379983,3.0652079864178874
5.2296273689999,3.82,2.35,3.2600000000000002,0.08229143299990938,0.11064052200003971,0.09644777099993007,3.6551744144431737,2.071328076379983,3.0652079864178874
5.279973570000038,3.82,2.44,3.21,0.1326376340000479,0.01686036299997795,0.0023588550000113173,3.6551744144431737,2.1729012862990347,3.0119760955226718
5.330314869999938,3.82,2.44,3.21,0.03880761799996435,0.06720166299987795,0.05270015499991132,3.6551744144431737,2.1729012862990347,3.0119760955226718
5.380631353999888,3.82,2.44,3.21,0.08912410199991427,0.11751814699982788,0.10301663899986124,3.6551744144431737,2.1729012862990347,3.0119760955226718
5.4309622460000355,3.82,2.47,3.15,0.13945499400006156,0.023901331000161008,0.0093321660001493,3.6551744144431737,2.2065357463680484,2.947948439169179
5.481273890000011,3.82,2.47,3.15,0.045770811000011236,0.0742129750001368,0.059643810000125086,3.6551744144431737,2.2065357463680484,2.947948439169179
5.53161038799999,3.82,2.47,3.15,0.09610730899998998,0.12454947300011554,0.10998030800010383,3.6551744144431737,2.2065357463680484,2.947948439169179
5.581965717999992,3.8,2.47,3.11,0.0026585119999253948,0.03065820300002997,0.016434711000101743,3.6342674640152723,2.2065357463680484,2.9051678092667896
5.632304474999955,3.8,2.47,3.11,0.05299726899988855,0.08099695999999312,0.0667734680000649,3.6342674640152723,2.2065357463680484,2.9051678092667896
5.682624989000033,3.8,2.47,3.11,0.10331778299996586,0.13131747400007043,0.1170939820001422,3.6342674640152723,2.2065357463680484,2.9051678092667896
5.732945227000073,3.8,2.51,3.11,0.009500398000000132,0.03766107700016619,0.023441632000185564,3.6342674640152723,2.251221890440833,2.9051678092667896
5.783260083999949,3.8,2.51,3.11,0.05981525499987583,0.08797593400004189,0.07375648900006126,3.6342674640152723,2.251221890440833,2.9051678092667896
5.833581822000042,3.8,2.51,3.11,0.11013699299996915,0.1382976720001352,0.12407822700015458,3.6342674640152723,2.251221890440833,2.9051678092667896
5.883915080999941,3.78,2.5,3.1,0.016499468999882083,0.04426771499993265,0.030444084000009752,3.613350245962879,2.240066963284803,2.8944602260179706
5.934208123999952,3.78,2.5,3.1,0.06679251199989267,0.09456075799994323,0.08073712700002034,3.613350245962879,2.240066963284803,2.8944602260179706
5.984528134999891,3.78,2.57,3.1,0.11711252299983244,0.0009500919998117752,0.1310571379999601,3.613350245962879,2.3179301111120667,2.8944602260179706
6.03483712100001,3.81,2.57,3.0900000000000003,0.023472191000109888,0.051259077999930014,0.037340429000096265,3.6447222116369855,2.3179301111120667,2.8837475617675
6.085132524000073,3.81,2.57,3.0900000000000003,0.07376759400017363,0.10155448099999376,0.08763583200016001,3.6447222116369855,2.3179301111120667,2.8837475617675
