time,d1,d2,d3,t_uwb_1,t_uwb_2,t_uwb_3,el1,el2,el3,x,y
264.1917108490002,2.12,4.51,3.56,0.0259441340003832,0.0540125990000888,0.0398696010001913,1.8061838223170976,4.371269838387925,3.3825286399378798,3.117472527472527,3.0459048017200194
264.24198773399985,2.12,4.51,3.56,0.0762210190000587,0.1042894839997643,0.0901464859998668,1.8061838223170976,4.371269838387925,3.3825286399378798,3.117472527472527,3.0459048017200194
264.2923107380002,2.12,4.57,3.56,0.126544023000406,0.0104808210003284,0.1404694900002141,1.8061838223170976,4.433147865794688,3.3825286399378798,3.177340659340659,3.075708719541328
264.34259364499985,2.1,4.57,3.6,0.0325177400000029,0.0607637279999835,0.046788634999757,1.7826665420094696,4.433147865794688,3.4246021666757147,3.1458681318681316,3.100345222169135
264.392843828,2.1,4.57,3.6,0.0827679230001194,0.1110139110001,0.0970388179998735,1.7826665420094696,4.433147865794688,3.4246021666757147,3.1458681318681316,3.100345222169135
264.4431923719999,2.1,4.57,3.6,0.1331164670000362,0.0173593829999845,0.0034282999999959,1.7826665420094696,4.433147865794688,3.4246021666757147,3.1458681318681316,3.100345222169135
264.4935375079999,2.06,4.57,3.6,0.039503803000116,0.0677045190000171,0.0537734360000285,1.7353673962593628,4.433147865794688,3.4246021666757147,3.1458681318681316,3.118432178690874
264.54367928400006,2.06,4.57,3.6,0.0896455790002619,0.117846295000163,0.1039152120001745,1.7353673962593628,4.433147865794688,3.4246021666757147,3.1458681318681316,3.118432178690874
264.59391656900016,2.06,4.57,3.62,0.1398828640003557,0.0240673920002336,0.0103497530003551,1.7353673962593628,4.433147865794688,3.4456204085766613,3.1300000000000003,3.126228260869565
264.6440281559999,2.0900000000000003,4.57,3.62,0.0460361139998894,0.0741789789999529,0.0604613400000744,1.7708754896942926,4.433147865794688,3.4456204085766613,3.1300000000000003,3.1126956521739135
264.6943964870002,2.0900000000000003,4.57,3.62,0.0964044450001893,0.1245473100002527,0.1108296710003742,1.7708754896942926,4.433147865794688,3.4456204085766613,3.1300000000000003,3.1126956521739135
264.7447072740001,2.03,4.63,3.62,0.0027478100000735,0.0309271250002893,0.016993697000089,1.6996470221784288,4.494974972121646,3.4456204085766613,3.19065934065934,3.169763019589107
264.7950315899998,2.03,4.63,3.62,0.0530721259997335,0.0812514409999494,0.067318012999749,1.6996470221784288,4.494974972121646,3.4456204085766613,3.19065934065934,3.169763019589107
264.845174133,2.03,4.63,3.62,0.1032146689999535,0.1313939840001694,0.117460555999969,1.6996470221784288,4.494974972121646,3.4456204085766613,3.19065934065934,3.169763019589107
264.8954657,2.02,4.63,3.62,0.0095566370000597,0.0377133940000931,0.0238019580001491,1.6876907299620982,4.494974972121646,3.4456204085766613,3.19065934065934,3.1741651935021498
264.9457887939998,2.02,4.63,3.62,0.0598797309999099,0.0880364879999433,0.0741250519999994,1.6876907299620982,4.494974972121646,3.4456204085766613,3.19065934065934,3.1741651935021498
264.99616428399986,2.02,4.63,3.62,0.1102552209999885,0.1384119780000219,0.1245005420000779,1.6876907299620982,4.494974972121646,3.4456204085766613,3.19065934065934,3.1741651935021498
265.0464984,2.02,4.65,3.62,0.1605893370001467,0.0447769769998558,0.0305487599998741,1.6876907299620982,4.515573053334427,3.4456204085766613,3.2110549450549457,3.1843186574295275
265.0968305020001,2.02,4.65,3.62,0.2109214390002307,0.0951090789999398,0.0808808619999581,1.6876907299620982,4.515573053334427,3.4456204085766613,3.2110549450549457,3.1843186574295275
265.1471467370002,2.02,4.65,3.62,0.2612376740003128,0.1454253140000219,0.1311970970000402,1.6876907299620982,4.515573053334427,3.4456204085766613,3.2110549450549457,3.1843186574295275
265.19743904000006,2.02,4.65,3.62,0.3115299770001911,0.1957176169999002,0.1814893999999185,1.6876907299620982,4.515573053334427,3.4456204085766613,3.2110549450549457,3.1843186574295275
265.2477371740001,2.02,4.65,3.62,0.3618281110002499,0.2460157509999589,0.2317875339999773,1.6876907299620982,4.515573053334427,3.4456204085766613,3.2110549450549457,3.1843186574295275
265.2980338080001,2.02,4.63,3.62,0.4121247450002556,0.0085127610000199,0.282084167999983,1.6876907299620982,4.494974972121646,3.4456204085766613,3.19065934065934,3.1741651935021498
265.3483852039999,1.98,4.63,3.68,0.0305894329999318,0.0588641569997889,0.0444724109997878,1.6396036106327652,4.494974972121646,3.508603710879871,3.1425274725274726,3.2152038939321548
265.3987171560002,1.98,4.63,3.68,0.0809213850002379,0.109196109000095,0.0948043630000938,1.6396036106327652,4.494974972121646,3.508603710879871,3.1425274725274726,3.2152038939321548
265.4488048379999,1.98,4.57,3.69,0.1310090669999226,0.0150373799997396,0.0009834859997681,1.6396036106327652,4.433147865794688,3.519090791667643,3.0737692307692313,3.1889851170568555
265.499128212,2.01,4.57,3.69,0.0373778749999473,0.065360753999812,0.0513068599998405,1.675708805252273,4.433147865794688,3.519090791667643,3.0737692307692313,3.175974247491639
265.54941982499986,2.01,4.57,3.69,0.0876694879998467,0.1156523669997113,0.1015984729997399,1.675708805252273,4.433147865794688,3.519090791667643,3.0737692307692313,3.175974247491639
265.5997368829999,2.01,4.51,3.71,0.1379865459998654,0.0218397119997462,0.0079302680001092,1.675708805252273,4.371269838387925,3.5400564967243104,2.9976373626373625,3.1541607740085995
265.6500509450002,1.98,4.51,3.71,0.0442856550002943,0.0721537740000712,0.0582443300004342,1.6396036106327652,4.371269838387925,3.5400564967243104,2.9976373626373625,3.1671716435738175
