split,trajectory,model,constraint_enabled,rmse_x_m,rmse_y_m,rmse_2d_m,mae_x_m,mae_y_m,mae_2d_m,median_error_m,p90_error_m,p95_error_m,max_error_m,pct_below_5cm,pct_below_10cm,pct_below_20cm,pct_below_50cm,n_samples
train,all,Raw trilateration,False,0.4345713805315316,0.38266406457658464,0.5790371931882733,0.3194531597430788,0.3014453499109076,0.49596665948253554,0.43511022043173553,0.9375073434072502,1.1903639690607861,1.6121683564414224,0.6242889232474693,2.3104524636074566,11.946089442515825,59.71877826074273,34279
train,all,Legacy position KF,False,0.45537672174118093,0.34149027878043653,0.5691955456653585,0.31725795215146296,0.26533300241663993,0.4711158263377403,0.3958892428078915,0.9240264621364734,1.1097120427579077,1.540416511018674,1.324426033431547,6.269144374106596,15.493450800781819,65.7487091222031,34279
train,all,EKF only,False,0.3760128302440006,0.3571674012748245,0.5186079454091647,0.29825912317762204,0.2977968863139853,0.45892218637035764,0.4424794680780683,0.7438113787348055,0.9716739464128492,1.3287627115135467,0.4084133142740453,1.7765979170920974,11.135097289885936,64.56431051080837,34279
train,all,EKF + LSTM residual,False,0.34726215576802444,0.21950205588526758,0.41081888633133073,0.260122356929774,0.17520147078724904,0.359731690109828,0.3065703415264529,0.5580336899285634,0.8052463543331333,1.4173909715715747,0.7380612036523819,3.185623851337554,11.333469471104758,86.5398640567111,34279
train,all,EKF + LSTM + trajectory constraint,False,0.34726215576802444,0.21950205588526758,0.41081888633133073,0.260122356929774,0.17520147078724904,0.359731690109828,0.3065703415264529,0.5580336899285634,0.8052463543331333,1.4173909715715747,0.7380612036523819,3.185623851337554,11.333469471104758,86.5398640567111,34279
train,data_with_velocity1 (majulurus),Raw trilateration,False,0.5510517603894756,0.4605341210511835,0.7181571689266397,0.3691488673001344,0.30261663670225475,0.5788394460484649,0.4480680871181214,1.2443322506622894,1.3465606821497333,1.6121683564414224,1.5977303270120948,5.733910706286397,22.38315663730028,52.665372554875326,13394
train,data_with_velocity1 (majulurus),Legacy position KF,False,0.5902987114812824,0.3672887703132324,0.695236369571291,0.37170217467582495,0.2514347252683291,0.5438372486020727,0.3980058115811508,1.2309207730151353,1.434900903382428,1.540416511018674,2.628042407047932,14.349708824846946,28.856204270568913,60.75854860385247,13394
train,data_with_velocity1 (majulurus),EKF only,False,0.4481338863410128,0.43722809700821513,0.6260929554790766,0.3309421426525867,0.359886867428342,0.5240082451626417,0.45120462826620333,1.0625795295705347,1.260036993584335,1.3287627115135467,1.045244139166791,4.016723906226669,21.24832014334777,55.60698820367329,13394
train,data_with_velocity1 (majulurus),EKF + LSTM residual,False,0.413279181275572,0.22881876681447355,0.47239571306512035,0.29905567415587553,0.19863195553649332,0.3924108896014647,0.29163892804236957,0.8405398921342253,1.0239804912073824,1.4173909715715747,0.9705838435120203,3.561296102732567,12.587725847394355,77.3629983574735,13394
train,data_with_velocity1 (majulurus),EKF + LSTM + trajectory constraint,False,0.413279181275572,0.22881876681447355,0.47239571306512035,0.29905567415587553,0.19863195553649332,0.3924108896014647,0.29163892804236957,0.8405398921342253,1.0239804912073824,1.4173909715715747,0.9705838435120203,3.561296102732567,12.587725847394355,77.3629983574735,13394
train,kotak 2 loop,Raw trilateration,False,0.3505171586387621,0.33047751452975893,0.4817443991474713,0.3019230275815923,0.3091147374818541,0.4599029661742005,0.44540892850460984,0.6439393769081462,0.7018614627409607,0.8774124374810105,0.0,0.09239772085621888,1.9968174118371749,61.66521225809763,19481
train,kotak 2 loop,Legacy position KF,False,0.3532593605369474,0.3317585845108588,0.484619370437895,0.29660591072249887,0.2809311258022176,0.4406375035333099,0.4181762065296946,0.7455850900423466,0.7973445345898698,0.9641528875166123,0.523587084851907,1.1652379241312047,4.286227606385709,66.71115445819004,19481
train,kotak 2 loop,EKF only,False,0.32975189182702774,0.2686130260015592,0.42531078977756737,0.2853899348674661,0.23784054573937294,0.40671419371074885,0.4261011770379921,0.556452317901863,0.6088954929477071,0.6779106663276858,0.0,0.36445767671064117,4.984343719521585,74.89861916739387,19481
train,kotak 2 loop,EKF + LSTM residual,False,0.30460882253147176,0.21245647262742923,0.3713815928735554,0.24094460595757058,0.1558006420627965,0.3431728414504382,0.32334861716353414,0.48567804055897446,0.6021052552074309,0.8777107655745353,0.631384425850829,3.156922129254145,11.180124223602485,91.8792669780812,19481
train,kotak 2 loop,EKF + LSTM + trajectory constraint,False,0.30460882253147176,0.21245647262742923,0.3713815928735554,0.24094460595757058,0.1558006420627965,0.3431728414504382,0.32334861716353414,0.48567804055897446,0.6021052552074309,0.8777107655745353,0.631384425850829,3.156922129254145,11.180124223602485,91.8792669780812,19481
train,diam,Raw trilateration,False,0.09619394970401055,0.19087875974861912,0.21374746052954355,0.08859859964245015,0.18385592359116812,0.20576630768454188,0.1985296013915062,0.28610803997189843,0.29712038304121835,0.3634444914262016,0.0,0.4273504273504274,50.427350427350426,100.0,1404
train,diam,Legacy position KF,False,0.08488375375220458,0.1818899956487464,0.20072175310156568,0.08442070328133904,0.18149146570014243,0.20025932829261253,0.20115169093834806,0.22090922778380914,0.2253791160987357,0.22966861025991034,0.0,0.0,43.51851851851852,100.0,1404
train,diam,EKF only,False,0.16544466033114463,0.5382790021519325,0.5631307306387816,0.16503141279476827,0.5373811197102303,0.5624130934486948,0.5724133273945158,0.5850111373946614,0.58965887490091,0.5977044575947931,0.0,0.0,0.0,6.623931623931624,1404
train,diam,EKF + LSTM residual,False,0.1655381331208429,0.22486105023858707,0.27922278816660767,0.15480107186074885,0.22087072409898922,0.27773577325982124,0.2762101553607468,0.3131836290767731,0.3225239906497575,0.3963583800288886,0.0,0.0,1.4957264957264957,100.0,1404
train,diam,EKF + LSTM + trajectory constraint,False,0.1655381331208429,0.22486105023858707,0.27922278816660767,0.15480107186074885,0.22087072409898922,0.27773577325982124,0.2762101553607468,0.3131836290767731,0.3225239906497575,0.3963583800288886,0.0,0.0,1.4957264957264957,100.0,1404
val,all,Raw trilateration,False,0.1383260637591138,0.7790200276361768,0.7912056012019634,0.12712671329909667,0.6902561563686852,0.7090880731797828,0.7766024247058813,1.1391000739463562,1.1771986759327708,1.242596420712303,0.0,1.672800267648043,12.328537972566075,31.565741050518568,5978
val,all,Legacy position KF,False,0.13674644269365474,0.6521782305097558,0.6663602883877497,0.127864957630813,0.5913682222674808,0.6117982551117307,0.6853624913971545,0.910420655920329,0.9279445297125009,0.9397089672689027,0.0,0.0,10.889929742388759,31.197724991636,5978
val,all,EKF only,False,0.2928904243203226,0.571734678448967,0.6423903355434936,0.26454990218422875,0.49764715857203706,0.5796478604334026,0.5388737595426999,0.9630142263164966,0.9782383599297183,1.0006325940295175,0.0,0.0,9.518233522917363,44.697223151555704,5978
val,all,EKF + LSTM residual,False,0.18358440792275357,0.6112181178542215,0.6381934051881177,0.16471597934118395,0.5367543213340012,0.5813172929206906,0.6172845650505543,0.9123788507276136,0.9287316023953596,1.0614611602317703,0.0,0.0,6.4068250250920045,40.95015055202409,5978
val,all,EKF + LSTM + trajectory constraint,False,0.18358440792275357,0.6112181178542215,0.6381934051881177,0.16471597934118395,0.5367543213340012,0.5813172929206906,0.6172845650505543,0.9123788507276136,0.9287316023953596,1.0614611602317703,0.0,0.0,6.4068250250920045,40.95015055202409,5978
val,data_with_velocity1 (majulurus),Raw trilateration,False,0.12103383280141565,0.5559829044718282,0.5690045507265571,0.11425224787991452,0.45960931812564104,0.48738629612592993,0.45927978718294776,0.930550061612532,0.9769777552484485,1.0484406911130388,0.0,4.273504273504273,24.743589743589745,53.46153846153846,2340
val,data_with_velocity1 (majulurus),Legacy position KF,False,0.10660899125422538,0.5279278364519725,0.5385845128827081,0.10531966081153847,0.43997495256709396,0.46698690635745566,0.44918800473839793,0.8625717285814777,0.886535151598371,0.9157173221912194,0.0,0.0,26.36752136752137,53.888888888888886,2340
val,data_with_velocity1 (majulurus),EKF only,False,0.1386849405951166,0.35147650103031763,0.3778481752296627,0.13819955678802442,0.3047714826983603,0.34656527943713383,0.35650200104480856,0.5699130203705228,0.5865938088299876,0.666851613197412,0.0,0.0,24.316239316239315,80.51282051282051,2340
val,data_with_velocity1 (majulurus),EKF + LSTM residual,False,0.18190157937424406,0.5006682357372181,0.5326883393270995,0.16693426510540532,0.4110909354614738,0.4679884239151477,0.41134157770509727,0.8340577488107966,0.8942682029860963,1.0614611602317703,0.0,0.0,12.307692307692308,57.86324786324787,2340
val,data_with_velocity1 (majulurus),EKF + LSTM + trajectory constraint,False,0.18190157937424406,0.5006682357372181,0.5326883393270995,0.16693426510540532,0.4110909354614738,0.4679884239151477,0.41134157770509727,0.8340577488107966,0.8942682029860963,1.0614611602317703,0.0,0.0,12.307692307692308,57.86324786324787,2340
val,kotak 2 loop,Raw trilateration,False,0.1510508648130156,0.920960538586773,0.9332655985274497,0.13826259146807263,0.8809643419589924,0.893459765661842,0.982775600713813,1.1708045494621566,1.1992520962477198,1.242596420712303,0.0,0.0,1.9917984768599881,12.067955477445812,3414
