split,trajectory,model,constraint_enabled,rmse_x_m,rmse_y_m,rmse_2d_m,mae_x_m,mae_y_m,mae_2d_m,median_error_m,p90_error_m,p95_error_m,max_error_m,pct_below_5cm,pct_below_10cm,pct_below_20cm,pct_below_50cm,n_samples
val,segitiga1_gt,EKF + LSTM + raw fallback,True,0.0861034500457207,0.0670735088785282,0.1091451313758609,0.0584549474704837,0.0462200667228423,0.0811103704849593,0.0526899269308843,0.1988283545576808,0.2471088998878556,0.3134134894302723,47.66606822262119,71.0951526032316,90.21543985637342,100.0,1114
val,segitiga1_gt,EKF + LSTM + trajectory constraint,True,0.0831687206726457,0.0674327153558035,0.1070710380942549,0.05202229256022,0.0432931449450644,0.0751630132106224,0.0477378519722308,0.1948254687328809,0.2454771669369556,0.338913305528177,51.25673249551167,71.72351885098743,90.57450628366249,100.0,1114
val,segitiga2_gt,Raw trilateration,True,0.1651362281220814,0.1082173493068037,0.1974359859027196,0.1148027997049313,0.0847155854446031,0.1555387583616088,0.1138129040385558,0.3412281799503291,0.3963796787958753,0.5791567796400047,15.669515669515668,44.91927825261159,71.13010446343779,98.10066476733144,1053
val,segitiga2_gt,EKF only,True,0.1128227934291654,0.0859157595498325,0.1418114962060015,0.0812753163879601,0.06943800338303,0.1187864368817783,0.0919736067756081,0.2336033284306633,0.2707025924267123,0.3751409856157013,15.859449192782527,54.89078822412156,85.18518518518519,100.0,1053
val,segitiga2_gt,EKF + LSTM residual,True,0.0572372931651162,0.0596463590466872,0.0826667761340419,0.0418708089814303,0.0412203210820338,0.0638843147907721,0.0472432950592517,0.1391310646867557,0.1799967283793586,0.2566481733949385,52.70655270655271,78.63247863247864,96.77113010446344,100.0,1053
val,segitiga2_gt,EKF + LSTM + raw fallback,True,0.0572372931651162,0.0596463590466872,0.0826667761340419,0.0418708089814303,0.0412203210820338,0.0638843147907721,0.0472432950592517,0.1391310646867557,0.1799967283793586,0.2566481733949385,52.70655270655271,78.63247863247864,96.77113010446344,100.0,1053
val,segitiga2_gt,EKF + LSTM + trajectory constraint,True,0.0528867909966777,0.0600293357667608,0.0800033362712129,0.035110575079067,0.0389670376693466,0.0589640774829735,0.0437563523393481,0.1367145850349519,0.1793769547192168,0.2306782440424091,55.175688509021846,79.10731244064577,96.9610636277303,100.0,1053
test,all,Raw trilateration,True,0.1438889930262641,0.1121357549868967,0.1824238741519147,0.1043298539913369,0.0851948012878517,0.1509733897299593,0.1293788234671372,0.2957774387293093,0.3396815868452713,0.63456609839334,15.146348394430238,38.20687695368002,72.81898266552999,99.27536231884058,7038
test,all,EKF only,True,0.0992730027462733,0.0942511302312187,0.1368882925020389,0.0702173703997159,0.0723762086546899,0.1156640582179446,0.0999788918883091,0.2238820882859326,0.2534050380526423,0.3796020956951961,19.906223358908782,50.02841716396704,84.7257743677181,100.0,7038
test,all,EKF + LSTM residual,True,0.0904518771572615,0.0859738157444628,0.1247919832158107,0.0601682655901084,0.0603324242949584,0.0989043386570005,0.0769095274581297,0.2191135431717082,0.2509020369907391,0.3783349640045262,32.62290423415743,62.53196930946292,86.53026427962489,100.0,7038
test,all,EKF + LSTM + raw fallback,True,0.0904518771572615,0.0859738157444628,0.1247919832158107,0.0601682655901084,0.0603324242949584,0.0989043386570005,0.0769095274581297,0.2191135431717082,0.2509020369907391,0.3783349640045262,32.62290423415743,62.53196930946292,86.53026427962489,100.0,7038
test,all,EKF + LSTM + trajectory constraint,True,0.0889997913730459,0.0853351451800017,0.1233006482843366,0.0548809880052602,0.0568307643670779,0.0954195226800908,0.0743825541552382,0.218271018167068,0.2497894744701278,0.3776838716630126,34.65473145780052,63.68286445012787,86.72918442739415,100.0,7038
test,segitiga3_gt,Raw trilateration,True,0.1438889930262641,0.1121357549868967,0.1824238741519147,0.1043298539913369,0.0851948012878517,0.1509733897299593,0.1293788234671372,0.2957774387293093,0.3396815868452713,0.63456609839334,15.146348394430238,38.20687695368002,72.81898266552999,99.27536231884058,7038
test,segitiga3_gt,EKF only,True,0.0992730027462733,0.0942511302312187,0.1368882925020389,0.0702173703997159,0.0723762086546899,0.1156640582179446,0.0999788918883091,0.2238820882859326,0.2534050380526423,0.3796020956951961,19.906223358908782,50.02841716396704,84.7257743677181,100.0,7038
test,segitiga3_gt,EKF + LSTM residual,True,0.0904518771572615,0.0859738157444628,0.1247919832158107,0.0601682655901084,0.0603324242949584,0.0989043386570005,0.0769095274581297,0.2191135431717082,0.2509020369907391,0.3783349640045262,32.62290423415743,62.53196930946292,86.53026427962489,100.0,7038
test,segitiga3_gt,EKF + LSTM + raw fallback,True,0.0904518771572615,0.0859738157444628,0.1247919832158107,0.0601682655901084,0.0603324242949584,0.0989043386570005,0.0769095274581297,0.2191135431717082,0.2509020369907391,0.3783349640045262,32.62290423415743,62.53196930946292,86.53026427962489,100.0,7038
test,segitiga3_gt,EKF + LSTM + trajectory constraint,True,0.0889997913730459,0.0853351451800017,0.1233006482843366,0.0548809880052602,0.0568307643670779,0.0954195226800908,0.0743825541552382,0.218271018167068,0.2497894744701278,0.3776838716630126,34.65473145780052,63.68286445012787,86.72918442739415,100.0,7038
